plant_name,common_name,compound_name,pubchem_cid,reference_link,source_page_url,scrape_timestamp
Azadirachta indica,"Margosa tree, Neem",?-Humulene,5281520,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",?-Muurolene,12313020,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",?-Patchoulene,521710,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",?-Selinene,442393,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",?-Zingiberene,11127403,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",?-neo-Clovene,605073,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Abietadiene,443470,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Acetaldehyde,177,https://bmppd.org/reference/?ref=https%3A//ijpsr.com/bft-article/standardization-of-the-hydro-alcoholic-extract-of-ayurvedic-vaginal-formulation-na-by-using-chromatography-hptlc-hplc-and-spectroscopy-uv-vis-ftir-gc-ms-methods/,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Acetic acid, 1-[2- (2,2,6-trimethylbicyclo[4.1.0]hept-1- yl)-ethyl]-vinyl ester",538519,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.ijbiomac.2017.08.145,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Acetic acid, 2-(thiocarboxy)hydrazide, O-methyl ester",5363845,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Adenine,190,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Allyl mercaptan,13367,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Amylene hydrate,6405,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Angelic acid,643915,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Anthra[2,3-a]coronene",635065,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Anthracene, 9- dodecyltetradecahydro-",294752,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Apocynin,2214,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Arginine,6322,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Aromadendran,,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Aromadendrene,91354,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Arsenous acid, tris(trimethylsilyl) ester",180508,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Azadirachtin,5281303,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Azadirachtin A,5281303,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-015-0593-3,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Azadirachtin B,21725521,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-015-0593-3,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Azadirachtol,23256847,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1055/s-2007-969567,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Azadiradione,12308714,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005%20https%3A//doi.org/10.1021/np100783k%20https%3A//doi.org/10.1080/14786419.2012.717288%20https%3A//doi.org/10.1002/ptr.5332%20https%3A//doi.org/10.1016/j.bmcl.2016.05.076%20https%3A//doi.org/10.1080/14786419.2017.1290616,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Azadirone,10906239,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005%20https%3A//doi.org/10.1080/14786410500059318%20https%3A//doi.org/10.1016/j.bmcl.2016.05.076,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Azulene, 1,2,3,3a,4,5,6,7-octahydro-1,4-dimethyl-7-(1- methylethenyl)-, [1R-(1.alpha.,3a.beta.,4.alpha.,7.beta.)]-",90805,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzenamine, 4,5-dimethyl-2-(4-pyridylmethoxy)-",585851,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzenamine, N-[(4-methoxyphenyl)methylene]-, N-oxide",3036315,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzene, 1-(1,5-dimethyl-4-hexenyl)-4-methyl",92139,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzene, 1-[1,1-dimethylethyl]-4-[2-propenyloxy]-",600124,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzo[h]quinoline, 2,4-dimethyl-",610182,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzoofuran, 2, 3-dihydro-",10329,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Benzothiazole, 2-(2-hydroxyethylthio)",20790,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Benzyl salicylate,8363,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Bicyclo[3.1.1]hept-2-ene, 2,6-dimethyl-6-(4-methyl-3-pentenyl)-",86608,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Bicyclogermacrene,13894537,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Binapacryl,10234,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Butanal, oxime",5324278,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Butanamide, N-(2-methoxyphenyl)-3-oxo-",7078,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Butanoic acid,264,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Canthin-6-one,97176,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Carbamaldehyde, Formamide",713,https://bmppd.org/reference/?ref=https%3A//ijpsr.com/bft-article/standardization-of-the-hydro-alcoholic-extract-of-ayurvedic-vaginal-formulation-na-by-using-chromatography-hptlc-hplc-and-spectroscopy-uv-vis-ftir-gc-ms-methods/,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Carvone,7439,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Caryophyllene oxide,1742210,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Catalponone,181173,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Cedrane or 1H-3a,7-",9548702,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Chloramben, methyl ester",23714,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Cis-11-Eicosenoic acid,methyl ester",5463047,https://bmppd.org/reference/?ref=https%3A//doi.org/10.9734/BJPR/2017/30611,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Cis-Vaccenic acid (or) 11- Octadecenoic acid, (Z)-",5282761,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Citral,638011,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Cubenol,11770062,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Cyclic octaatomic sulfur,66348,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Cycloeicosane,520444,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Cyclohexane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-4-(1-methylethylidene)-",6432312,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Cyclohexene, 3-(1,5-dimethyl-4-hexenyl)-6-methylene-, [S-(R*,S*)]-",519764,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Cycloisolongifolene,563197,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Cyclopentaneundecanoic acid,534549,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Cyclopentanol, 1-methyl-",73830,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Cytidine,6175,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Decanamide,75347,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Decane, 3-ethyl-3-methyl-",545661,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Desmethyldeprenyl,200718,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Diacenaphtho[1,2-j:1',2'-l]fluoranthene",67448,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Diacetone,31256,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Dibutyl phthalate,3026,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Didodecyl phthalate,17082,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Diethyl Phthalate,6781,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Diethylmalonic acid, di(3-chlorobenzyl) ester",91712585,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Difluorophosphoric acid,61681,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Dihydroxyacetone,670,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Diisooctyl phthalate,33934,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Dimethyl 4-aminobenzene-1,2-dioate",95886,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.ijbiomac.2017.08.145,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Docosane,12405,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Docosanoic acid methyl ester,13584,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Dodecane, 1-cyclopentyl-4-(3-cyclopentylpropyl)-",294711,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Dodecane, 4,6-dimethyl-",545627,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Dodecanoic acid,3893,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",E-15-Heptadecenal,5363097,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Eicosadienoic acid methyl ester,13111844,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Eicosane,8222,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Eicosane, 2-methyl-",519146,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Eicosanoic acid methyl ester,14259,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Elaidic acid, methyl ester",5280590,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Epoxyazadiradione,49863985,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-015-0593-3,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Ethanol,702,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Ethyl 13-methyl-tetradecanoate,71380066,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Ethyl orthoformate,31214,https://bmppd.org/reference/?ref=https%3A//ijpsr.com/bft-article/standardization-of-the-hydro-alcoholic-extract-of-ayurvedic-vaginal-formulation-na-by-using-chromatography-hptlc-hplc-and-spectroscopy-uv-vis-ftir-gc-ms-methods/,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Eugenol,3314,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Fitone,10408,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Furan, 2, 5-dimethyl-",12266,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Gallic acid,370,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Gedunin,12004512,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005%20https%3A//doi.org/10.1016/j.bmcl.2016.05.076%20https%3A//doi.org/10.1021/np9605394,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Geraniol,637566,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Germacrene D (or) 1,6-Cyclodecadiene, 1-methyl-5-methylene-8-(1-methylethyl)-, [S-(E,E)]-",5373727,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Germacrene-B,15559495,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Germacrene-D,91723653,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Germacrene-D-4-ol,5352847,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Globulol,12304985,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Glucosamine,439213,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Glycerine,753,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
