record_id,raw_scientific_name,normalized_scientific_name,raw_synonym,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,confidence,source_page_url,scrape_timestamp
762612a4de105ec3,Bauhinia VARIEGATA L.,bauhinia variegata l.,Bauhinia chinensis (Dc.) Vogel Bauhinia decora Uribe. Bauhinia variegata var. variegate. Phanera variegata (L.) Benth,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=77,2026-09-22T16:28:11.077554+00:00
c2bd574d62194509,Begonia ROXBURGHII DC.,begonia roxburghii dc.,Casparya oligocarpa A.Dc. Casparya polycarpa A.Dc. Diploclinium roxburghii Miq.,Begoniaceae,begoniaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=77,2026-09-22T16:28:11.077554+00:00
35f13a587fc19877,Iris domestica (L.) Goldblatt & Mabb,iris domestica (l.) goldblatt & mabb,Belamcanda chinensis Leman. Belamcanda chinensis (L.) Dc. Gemmingia chinensis (L.) Kuntze,lridaceae,lridaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=77,2026-09-22T16:28:11.077554+00:00
dc68803cc273d1b6,Benincasa HISPIDA (Thunb.) Cogn.,benincasa hispida (thunb.) cogn.,Benincasa cerifera Savi. Benincasa hispida var. Hispida Cucurbita farinosa Blume Gymnopetalum septemlobum Miq. Lagenaria vulgaris var. hispida (Thunb.) Nakai Cucurbita hispida Thun,Cucurbitaceae,cucurbitaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=77,2026-09-22T16:28:11.077554+00:00
88f35b4050706686,Biophytum SENSITIVUM (L.) DC.,biophytum sensitivum (l.) dc.,Biophytum bogoroense De Wild. Biophytum cumingii Klotzsch Biophytum nervifolium Thwaites Biophytum somnulentum Goebel Oxalis sensitiva L.,Oxalidaceae,oxalidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=77,2026-09-22T16:28:11.077554+00:00
6769a560e2210337,Bixa ORELLANA L.,bixa orellana l.,Bixa americana Poir. Bixa purpurea Sweet Orellana americana (Poir.) Kuntze,Bixaceae,bixaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
88c8bfa94a3bd939,Blumea BALSAMIFERA DC,blumea balsamifera dc,Baccharis salvia Lour. Blumea grandis Dc. Conyza balsamifera L. Pluchea balsamifera (L.) Less.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
c6407a4cdeaf5c4c,Blumea CLERKEI Hook. f.,blumea clerkei hook. f.,-,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
3a4a969fb312db9a,Blumea LACERA (Burn.f.) DC.,blumea lacera (burn.f.) dc.,Baccharis auriculata Wall. ex Dc. Blumea cernua Dc. Blumea dregeana Dc. Conyza amoena Link Senecio velutinus H.Lév. & Vaniot,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
f800952946938658,Boehmeria MALABARICA Wedd.,boehmeria malabarica wedd.,-,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
f3bea1fc89a22db6,Boerhaavia DIFFUSA L.,boerhaavia diffusa l.,Boerhaaviarepens L.,Nyctaginaceae,nyctaginaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
e578c22cd83ed57b,Boesenbergia LONGIFLORA Kuntze.,boesenbergia longiflora kuntze.,Gastrochilus longiflorua Wall. Boesenbergia fallax Loes. Curcumorpha longiflora (Wall.) A.S.Rao & D.M.Verma Gastrochilus jenkinsii Wall. ex Voigt Gastrochilus longiflorus Wall.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
e88aa027cf0bbafb,Bombax CEIBA L.,bombax ceiba l.,Salmalia malabarica DC. Bombax malabaricum DC. Bombax aculeatum L. Bombax heptaphyllum Cav. Gossampinus malabarica Merr. Melaleuca grandiflora Blanco Salmalia malabarica (Dc.) Schott,Bombacaceae,bombacaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
251e14515e505da6,Borassus FLABELLIFER L.,borassus flabellifer l.,Borassus flabelliformis L. Borassus sundaicus Becc. Pholidocarpus tunicatus (Lour.) H.Wendl. Thrinax tunicata (Lour.) Rollisson,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
b684d61545e46373,Spermacoce articularis L.f.,spermacoce articularis l.f.,Borreria articularis (L. f.) F. N. Will. Spermacoce flexuosa Lour. Spermacoce longicaulis R.Br. ex G.Don Spermacoce scabra Willd.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=78,2026-09-22T16:28:12.612172+00:00
ab4e93e2e9e5b612,Boswellia SERRATA Roxb.,boswellia serrata roxb.,Boswellia balsamifera Spreng. Boswellia glabra Roxb. Boswellia thurifera Roxb. ex Fleming Chloroxylon dupada Buch.-Ham.,Burseraceae,burseraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
b1d66f9d7abf441f,Brassica NIGRA (L.) Koch.,brassica nigra (l.) koch.,Brassica sinapioides Roth Crucifera sinapis (L.) E.H.L.Krause Melanosinapis nigra (L.) Calest. Mutarda nigra (L.) Bernh. Sinapis nigra L. Sisymbrium nigrum (L.) Prantl,Brassicaceae,brassicaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
3740b3c00d88a3f1,Breynia RETUSA (Dennst.) Alston.,breynia retusa (dennst.) alston.,Breynia angustifolia Hook.f. Breynia patens (Roxb.) Rolfe Melanthesa retusa (Dennst.) Kostel. Phyllanthus patens Roxb. Sauropus elegantissimus Ridl. Phyllanthus retusus Dennst.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
65bf8caa4d32e229,Bridelia RETUSA (L.) Spreng.,bridelia retusa (l.) spreng.,Bridelia chineensis Thin Bridelia fruticosa Pers. Clutia retusa L. Clutia squamosa Lam.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
b7aa4fa8ed1a627d,Bridelia STIPULARIS Bl.,bridelia stipularis bl.,Bridelia scandens (Roxb.) Willd. Bridelia zollingeri Miq. Clutia scandens Roxb. Clutia stipularis L.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
195510dc93f33afe,Buchanania cochinchinensis (Lour.) M.R.Almeida,buchanania cochinchinensis (lour.) m.r.almeida,Buchanania lanzan Spreng. Buchanania latifolia Roxb.,Anacardiaceae,anacardiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
4f4adb6eaea48a33,Buddleja NEEMDA Buch.-Ham.,buddleja neemda buch.-ham.,Buddleja asiaticaLour.,Buddlejaceae,buddlejaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
fbe3913d878e38a8,Byttneria pilosa Roxb.,byttneria pilosa roxb.,Byttneria elegans Ridl. Byttneria pilosa var. pellita Gagnep. Chaetaea pilosa (Roxb.) Adelb. Commersonia pilosa G.Don,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
cc51b48e3e6bcff9,Butea MONOSPERMA (Lam.) Taub.,butea monosperma (lam.) taub.,Butea braamania Dc. Butea frondosa Roxb. Erythrina monosperma Lam. Plaso monosperma (Lam.) Kuntze Rudolphia frondosa (Willd.) Poir.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
4043e58f8759a322,Caesalpinia BONDUC (L.) Roxb.,caesalpinia bonduc (l.) roxb.,Bonduc minus Medik. Caesalpinia crista Thunb. Guilandina bonducella L. Guilandina gemina Lour.,Caesalpiniaceae,caesalpiniaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=79,2026-09-22T16:28:14.142363+00:00
94d7eb52ee736a31,Caesalpinia DIGYNA Rottl.,caesalpinia digyna rottl.,Caesalpinia gracilis Miq. Caesalpinia oleosperma Roxb,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
f1dc31f862d3a083,Caesalpinia PULCHERIMA Sw.,caesalpinia pulcherima sw.,Caesalpinia pulcherrima var. flava Bailey & Rehder Poinciana bijuga Burm.F. Poinciana elata Lour. Poinciana pulcherrima,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
1b0b349ac7016f40,Cajanus cajan (L.) Millsp.,cajanus cajan (l.) millsp.,Cajanus cajan (L.) Huth. Cajan indorum Medik. Cajanus bicolor Dc. Cytisus cajan L. Phaseolus balicus L.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
a0a1475c9b8d8dce,Callicarpa MACROPHYLLA Vahl.,callicarpa macrophylla vahl.,Callicarpa dunniana H.Lév. Callicarpa incana Roxb. Callicarpa macrophylla var. griffithii C.B.Clarke Callicarpa macrophylla var. kouytchensis H.Lév.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
cac83783ea9b1bc5,Callicarpa TOMENTOSA (L.) Merr.,callicarpa tomentosa (l.) merr.,Callicarpa arboreaRoxb. Callicarpa lobata C.B.Clarke Callicarpa tomentosa var. lanata (L.) Bakh. Callicarpa villosa Vahl Tomex tomentosa L.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
5c0ffd2c03b59233,Calophyllum INOPHYLLUM L.,calophyllum inophyllum l.,Balsamaria inophyllum Lour. Calophyllum bingator Roxb. Calophyllum blumei Wight Calophyllum spurium Choisy,Guttiferae,guttiferae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
786eb2cdc0b83d71,Calotropis GIGANTEA (L.) R. Br.,calotropis gigantea (l.) r. br.,Calotropis gigantea (L.) R. Br. Asclepias gigantea L. Madorius giganteus (L.) Kuntze Periploca cochinchinensis Lour.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
4cf1bacce3255c97,Calotropis PROCERA (Aiton) Dryand.,calotropis procera (aiton) dryand.,Asclepias patula Decne. Asclepias procera Aiton Calotropis inflexa Chiov. Madorius procerus (Aiton) Kuntze Calotropis procera R. Br.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
c6721f6e052e43af,Getonia floribunda ROXB.,getonia floribunda roxb.,Calycopteris floribunda Lam. Calycopteris nutans (Roxb.) Kurz Getonia nitida Roth Poivrea sericea Walp..,Combretaceae,combretaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
8e46ab1a34f315e9,Camellia sinensis (L.) O. Kuntze.,camellia sinensis (l.) o. kuntze.,Camellia bohea (L.) Sweet Camellia chinensis (Sims) Kuntze Camellia viridis Sweet Thea bohea L. Thea viridis L.,Theaceae,theaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=80,2026-09-22T16:28:15.670864+00:00
97646aade2be8f4f,Canarium BENGALENSE Roxb.,canarium bengalense roxb.,-,Burseraceae,burseraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
35b964afbce59b07,Canna INDICA L.,canna indica l.,Canna orientalis Rosc. Canna achiras Gill. Canna coccinea Mill. Canna discolor Lindl. Canna lutea Mill. Cannacorus indicus (L.) Medik. Xyphostylis lutea (Mill.) Raf.,Cannaceae,cannaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
0fc12c8ed214f857,Cannabis SATIVA L.,cannabis sativa l.,Cannabis indica Lamk. Cannabis chinensis Delile Cannabis erratica Siev. Cannabis indica Lam. Cannabis macrosperma Stokes,Cannabidaceae,cannabidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
e1de547c1650d9c3,Magnolia champaca (L.)Baill.exPierre,magnolia champaca (l.)baill.expierre,Michelia champaca L. Champaca michelia Noronha Michelia aurantiaca Wall. Michelia rufinervis DC. Sampacca suaveolens (Pers.) Kuntze,Magnoliaceae,magnoliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
5fa25e496a532078,Zehneria scabra Sond.,zehneria scabra sond.,Bryonia cordataThunb. Bryonia scabraL.f. Melothria cordataCogn. Pilogyne scabra(L. f.) W.J. de Wilde & Duyfjes,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
930fe13c32955832,Solenaamplexicaulis(lam.) gandhi.,solenaamplexicaulis(lam.) gandhi.,Melothria heterophylla (Lour.) Cogn. Melothria amplexicaulis(Lam.) Cogn. Momordica umbellata(Klein ex Willd.) Roxb. Zehneria umbellata(Klein ex Willd.) Thwaites,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
bdc5fa0aa311f5fd,Cochlospermum religiosum (L.) Alston,cochlospermum religiosum (l.) alston,Bombax religiosumL. Cochlospermum balicumBoerl.,Vixaceae,vixaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
5ddb5911a11cc88f,Gynocardia odorata R. Br.,gynocardia odorata r. br.,Chaulmoogra odorataRoxb. Chilmoriado decandraBuch.-Ham. Gynocardia antisyphiliticaPierre ex Tschirch Gynocardia prainiiDesprez,-,-,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
6c53883e26d7a764,Drosera peltata Thunb.,drosera peltata thunb.,Drosera gracilisHook.f. ex Planch. Drosera lobbianaTurcz. Drosera muscipulaRoyle Sondera peltata(Thunb.) Chrtek & Slavíková FAMILY: Droseraceae,-,-,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
b0c37e335f2f6f74,Sida rhombifolia L.,sida rhombifolia l.,Diadesma rhombifolia(L.) Raf. Malva rhombifolia(L.) E.H.L.Krause Napaea rhombifolia(L.) Moench SidaalbaCav.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
3103e745ff8101e6,Sida orientaliscav.,sida orientaliscav.,-,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
cf25f26d14494d79,Sida cordifolia L.,sida cordifolia l.,Sida altheifoliaSw. Sida confertaLink Sida herbaceaCav. Sida rotundifoliaLam. ex Cav. FAMILY: Malvaceae,-,-,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
389df43c3b522ac2,Sidacordata(burm.f.) borss.waalk.,sidacordata(burm.f.) borss.waalk.,Melochia cordataBurm.f. Sida humilisCav. Sida multicaulisCav. Sida veronicifoliaLam.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
b432bc87e8a0b448,Sida acuta Burm. f.,sida acuta burm. f.,Malvinda carpinifolia(L.f.) Medik. Sida balbisianaDC. Sida frutescensCav. SidastipulataCav.,Malvaceae,malvaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
a43b815a17d2a429,Malva sylvestris L.,malva sylvestris l.,Althaea godroniiAlef. Althaea mauritianaAlef. Malva ambiguaGuss. Malva mauritianaL.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
3f6c637570deb0e2,Hibiscus schizopetalus (Mast.) Hook. f.,hibiscus schizopetalus (mast.) hook. f.,Hibiscusrosa-sinensisvar.schizopetalusDyer,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
4a6efb00f777bb08,Althaea officinalis L.,althaea officinalis l.,Althaea kragujevacensisPan?i? Althaea sublobataStokes Althaea taurinensisDC. Althaea vulgarisBubani,-,-,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
4ee2071905b8584b,Bombax insigne Wall.,bombax insigne wall.,Bombax scopulorumDunn Bombax tenebrosumDunn Gossampinus insignisBakh. Salmalia insignis(Wall.) Schott & Endl,Bombaceae,bombaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
a02bc7f09f4b25c7,Firmiana simplex(l.) W.Wight.,firmiana simplex(l.) w.wight.,Sterculia urens Roxb. Clompanu ssimplex(L.) Kuntze Culhamia simplex(L.) Nakai Hibiscus simplexL. Sterculia simplex(L.) Druce,Sterculaceae,sterculaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
c67c9c938181faa7,Sterculia lanceifolia Roxb.,sterculia lanceifolia roxb.,Sterculia roxburghii Wall.,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
6b9d73777e54cd6a,Pentapetes phoenicea L.,pentapetes phoenicea l.,Blattaria phoeniceaKuntze Brotera phoenicea(L.) Cav. Cavanil la poeniceaJ.F.Gmel. Dombeya phoeniceaCav. Eriorhaphe phoenicea(L.) Bamps,Sterculaceae,sterculaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
161e63ed8a6d8909,Microcos paniculata L.,microcos paniculata l.,-,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
de849fcf4b356131,Melochia corchorifolia L.,melochia corchorifolia l.,Lochemia corchorifoliaArn. Mougeotia corchorifolia(L.) Kunth Riedlea corchorifolia(L.) DC. Riedlea corchorifolia(L.) DC. Viseniacorchorifolia(L.) Spreng.,Tiliaceae,tiliaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
0a29cdb71ba14dfe,Corchorus fascicularis Lam.,corchorus fascicularis lam.,Corchorus brachycarpusGuill. & Perr.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
b53c0e6c8ded0c38,Corchorus aestuans L.,corchorus aestuans l.,Corchorus acutangulusLam. Corchorus brevicaulisHosok. Corchorus campestrisMacfad. Corchorus furcatusG.Don,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
0ac0866f9612ca53,Elaeocarpus serratusl.,elaeocarpus serratusl.,Elaeocarpu ssphaericus(Gaertn.) K.Schum. [Illegitimate] Elaeocarpus ganitrusRoxb. ex G.Don Elaeocarpus malabaricusOken Ganitrus roxburghiiWight Ganitrus sphaericaGaertn.,Elaeocareaceae,elaeocareaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
21f4bda5b354352c,Hypericum japonicum Thunb.,hypericum japonicum thunb.,Ascyrum humifusumLabill. Brathys japonica(Thunb.) Wight Hypericum chinenseOsbeck Sarothrajaponica(Thunb.) Y. Kimura,Clusiaceae,clusiaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
ac9806c188a593f3,Calophyllum polyanthumwall.ex Choisy,calophyllum polyanthumwall.ex choisy,-,Clusiaceae,clusiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
31affef7bf8eda21,Schima wallichii Choisy,schima wallichii choisy,-,Theaceae,theaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
9d8d4797cae18185,Shorea robusta Gaertn.,shorea robusta gaertn.,Shorea robusta Roxb. ex Gaertn. f.,Dipterocarpaceae,dipterocarpaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
6cb1449741637c30,Dipterocarpus turbinatus Gaertn.,dipterocarpus turbinatus gaertn.,Dipterocarpus jourdainiiPierre ex Laness. Dipterocarpus laevisBuch.-Ham. DipterocarpusmayapisBlanco,Dipterocarpaceae,dipterocarpaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
1a98540395a4294c,Tetracera sarmentosa (L.) Vahl,tetracera sarmentosa (l.) vahl,Seguieria asiaticaLour. Tetracera asiatica(Lour.) Hoogland Tetracera levineiMerr.,Dilleniaceae,dilleniaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
610f76ffdccffd88,Dillenia indica L.,dillenia indica l.,Dillenia elongataMiq. Dillenia indicaf.elongata(Miq.) Miq.,Dilleniaceae,dilleniaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
8453ce83f84406ff,Rheum emodi L.,rheum emodi l.,-,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
c07108c1a1d1fd8b,Polygonum pubescens Blume,polygonum pubescens blume,Persicaria flaccida(Meisn.) Nakai ex Sasaki Persicaria pubescens(Blume) H. Hara Polygonum flaccidumMeisn. Polygonum oryzetorumBlume,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
bc86f062ddd74dcf,Polygonum aviculare L.,polygonum aviculare l.,Avicularia vulgarisDidr. Centinodium axillareMontandon Polygonum aphyllumKrock. Polygonum rubescensSmall,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
c0e55bd0f39d5487,Polygonum viscosumbuch.-ham. ex D. Don.,polygonum viscosumbuch.-ham. ex d. don.,Persicaria viscosa(Buch.-Ham. ex D. Don) H. Gross ex Nakai Persicaria kuekenthaliiH. Lév. Polygonum kuekenthaliiH. Lév.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
57b2212b901cb9ac,Persicaria strigosa (R. Br.) Nakai,persicaria strigosa (r. br.) nakai,PolygonumbodinieriH. Lév. & Vaniot PolygonumstrigosumR.Br. Tracaulonstrigosum(R. Br.) Greene Truellumstrigosum(R.Br.) Soják,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
00f6f5166225ed9e,Persicaria stagnina (Buch.-Ham. ex Meisn.)Qaiser,persicaria stagnina (buch.-ham. ex meisn.)qaiser,Persicaria barbatasubsp.stagnina(Buch.-Ham. ex Meisn.) Soják Polygonum stagninumBuch.-Ham. ex Meisn.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
f1387442b7e84127,Persicaria lapathifolia (L.) Delarbre,persicaria lapathifolia (l.) delarbre,Persicaria tomentosa (Schrank) E.P.Bicknell DiscolentalapathifoliaRaf. Persicarialinicola(Sutulov) Nenukow Persicariascabra(Moench) Moldenke Peutalisnodosa(Pers.) Raf.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
548fbac5dccf8975,Persicaria chinensis (L.) H. Gross,persicaria chinensis (l.) h. gross,Polygonum chinenseL.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
