plant_index,page_number,site_id,detail_url,scientific_name_master,scientific_name_listpage,name_match
1,1,4,https://mpbd.cu.ac.bd/details.php?id=4,Piper betle L.,Piper betle L.,True
2,1,5,https://mpbd.cu.ac.bd/details.php?id=5,Piper cubeba Vahl,Piper cubeba Vahl,True
3,1,6,https://mpbd.cu.ac.bd/details.php?id=6,Berberis aristata DC.,Berberis aristata DC.,True
4,1,7,https://mpbd.cu.ac.bd/details.php?id=7,Papaver somniferum L.,Papaver somniferum L.,True
5,1,8,https://mpbd.cu.ac.bd/details.php?id=8,Artocarpus heterophyllus Lam.,Artocarpus heterophyllus Lam.,True
6,1,9,https://mpbd.cu.ac.bd/details.php?id=9,Ficus racemosa L.,Ficus racemosa L.,True
7,1,10,https://mpbd.cu.ac.bd/details.php?id=10,Morus indica L.,Morus indica L.,True
8,1,11,https://mpbd.cu.ac.bd/details.php?id=11,Juglans regia L.,Juglans regia L.,True
9,1,12,https://mpbd.cu.ac.bd/details.php?id=12,Boerhavia diffusa L.,Boerhavia diffusa L.,True
10,1,13,https://mpbd.cu.ac.bd/details.php?id=13,Boerhavia repens L.,Boerhavia repens L.,True
11,2,14,https://mpbd.cu.ac.bd/details.php?id=14,Mirabilis jalapa L.,Mirabilis jalapa L.,True
12,2,15,https://mpbd.cu.ac.bd/details.php?id=15,Opuntia dellenii (Ker Gawl.) Haw.,Opuntia dellenii (Ker Gawl.) Haw.,True
13,2,16,https://mpbd.cu.ac.bd/details.php?id=16,Achyranthes aspera L.,Achyranthes aspera L.,True
14,2,17,https://mpbd.cu.ac.bd/details.php?id=17,Plumbago indica L.,Plumbago indica L.,True
15,2,18,https://mpbd.cu.ac.bd/details.php?id=18,Vateria indica L.,Vateria indica L.,True
16,2,19,https://mpbd.cu.ac.bd/details.php?id=19,Mesua ferrea L.,Mesua ferrea L.,True
17,2,20,https://mpbd.cu.ac.bd/details.php?id=20,Helicteres isora L.,Helicteres isora L.,True
18,2,21,https://mpbd.cu.ac.bd/details.php?id=21,Abelmoschus esculentus (L.) Moench,Abelmoschus esculentus (L.) Moench,True
19,2,22,https://mpbd.cu.ac.bd/details.php?id=22,Gossypium arboreum L.,Gossypium arboreum L.,True
20,2,23,https://mpbd.cu.ac.bd/details.php?id=23,Viola odorata L.,Viola odorata L.,True
21,3,24,https://mpbd.cu.ac.bd/details.php?id=24,Benincasa hispida (Thunb.) Cogn.,Benincasa hispida (Thunb.) Cogn.,True
22,3,25,https://mpbd.cu.ac.bd/details.php?id=25,Citrullus colocynthis (L.) Schard.,Citrullus colocynthis (L.) Schard.,True
23,3,26,https://mpbd.cu.ac.bd/details.php?id=26,Momordica dioica Roxb. ex Willd.,Momordica dioica Roxb. ex Willd.,True
24,3,27,https://mpbd.cu.ac.bd/details.php?id=27,Mukia maderaspatana (L.) M. Roem,Mukia maderaspatana (L.) M. Roem,True
25,3,28,https://mpbd.cu.ac.bd/details.php?id=28,Brassica juncea (L.) Czern.,Brassica juncea (L.) Czern.,True
26,3,29,https://mpbd.cu.ac.bd/details.php?id=29,Raphanus raphanistrum subsp. SATIVUS(L.) Domin.,Raphanus raphanistrum subsp. SATIVUS(L.) Domin.,True
27,3,30,https://mpbd.cu.ac.bd/details.php?id=30,Moringa oleifera Lam.,Moringa oleifera Lam.,True
28,3,31,https://mpbd.cu.ac.bd/details.php?id=31,Diospyros malabarica(desr.) Kostel.,Diospyros malabarica(desr.) Kostel.,True
29,3,32,https://mpbd.cu.ac.bd/details.php?id=32,Cydonia oblonga Mill.,Cydonia oblonga Mill.,True
30,3,33,https://mpbd.cu.ac.bd/details.php?id=33,Prunus amygdalus Stokes,Prunus amygdalus Stokes,True
31,4,34,https://mpbd.cu.ac.bd/details.php?id=34,Acacia nilotica (L.) Delile subsp. INDICA(Benth) Brenan,Acacia nilotica (L.) Delile  subsp. INDICA(Benth) Brenan,False
32,4,35,https://mpbd.cu.ac.bd/details.php?id=35,Entada phaseoloides (L.) Merr.,Entada phaseoloides (L.) Merr.,True
33,4,36,https://mpbd.cu.ac.bd/details.php?id=36,Mimosa pudica L.,Mimosa pudica L.,True
34,4,37,https://mpbd.cu.ac.bd/details.php?id=37,Saraca asoca (Roxb.) Wild.,Saraca asoca (Roxb.) Wild.,True
35,4,38,https://mpbd.cu.ac.bd/details.php?id=38,Clitoria ternatea L.,Clitoria ternatea L.,True
36,4,39,https://mpbd.cu.ac.bd/details.php?id=39,Glycyrrhiza glabra L.,Glycyrrhiza glabra L.,True
37,4,40,https://mpbd.cu.ac.bd/details.php?id=40,Mucuna pruriens (L.) DC.,Mucuna pruriens (L.) DC.,True
38,4,41,https://mpbd.cu.ac.bd/details.php?id=41,Pterocarpus SANTALINUS L. f.,Pterocarpus   SANTALINUS L. f.,False
39,4,42,https://mpbd.cu.ac.bd/details.php?id=42,Sesbania bispinosa (Jacq.) W.Wight,Sesbania bispinosa (Jacq.) W.Wight,True
40,4,43,https://mpbd.cu.ac.bd/details.php?id=43,Sesbania grandiflora (L.) Poir,Sesbania grandiflora (L.) Poir,True
41,5,44,https://mpbd.cu.ac.bd/details.php?id=44,Sesbania sesban (L.) Merr.,Sesbania sesban (L.) Merr.,True
42,5,45,https://mpbd.cu.ac.bd/details.php?id=45,Trigonella foenum-graeceum L.,Trigonella foenum-graeceum L.,True
43,5,46,https://mpbd.cu.ac.bd/details.php?id=46,Lagerstroemia speciosa(l.) Pers.,Lagerstroemia speciosa(l.) Pers.,True
44,5,47,https://mpbd.cu.ac.bd/details.php?id=47,Eucalyptus globulus Labill,Eucalyptus globulus Labill,True
45,5,48,https://mpbd.cu.ac.bd/details.php?id=48,Mentha arvensis L.,Mentha arvensis L.,True
46,5,49,https://mpbd.cu.ac.bd/details.php?id=49,Mentha spicata L.,Mentha spicata L.,True
47,5,50,https://mpbd.cu.ac.bd/details.php?id=50,Pogostemon PUBESCENS Benth.,Pogostemon  PUBESCENS Benth.,False
48,5,51,https://mpbd.cu.ac.bd/details.php?id=51,Rhinacanthus nasutus (L.) Kurz,Rhinacanthus nasutus (L.) Kurz,True
49,5,52,https://mpbd.cu.ac.bd/details.php?id=52,Sesamum indicum L.,Sesamum indicum L.,True
50,5,53,https://mpbd.cu.ac.bd/details.php?id=53,Nelumbium speciosum Willd.,Nelumbium speciosum Willd.,True
51,6,54,https://mpbd.cu.ac.bd/details.php?id=54,Rubia cordifolia L.,Rubia cordifolia L.,True
52,6,55,https://mpbd.cu.ac.bd/details.php?id=55,Artemisia absinthium L.,Artemisia absinthium L.,True
53,6,56,https://mpbd.cu.ac.bd/details.php?id=56,Eclipta prostrata (L.) L.,Eclipta prostrata (L.) L.,True
54,6,57,https://mpbd.cu.ac.bd/details.php?id=57,Cyperus rotandus L.,Cyperus rotandus L.,True
55,6,58,https://mpbd.cu.ac.bd/details.php?id=58,Saccharum officinarum L.,Saccharum officinarum L.,True
56,6,59,https://mpbd.cu.ac.bd/details.php?id=59,Hordeum vulgare L.,Hordeum vulgare L.,True
57,6,60,https://mpbd.cu.ac.bd/details.php?id=60,Elettaria cardamomum (L.) Maton.,Elettaria cardamomum (L.) Maton.,True
58,6,61,https://mpbd.cu.ac.bd/details.php?id=61,Crocus sativus L.,Crocus sativus L.,True
59,6,62,https://mpbd.cu.ac.bd/details.php?id=62,Santalum album L.,Santalum album L.,True
60,6,63,https://mpbd.cu.ac.bd/details.php?id=63,Macaranga peltata (Roxb.)Muell.-Arg.,Macaranga peltata (Roxb.)Muell.-Arg.,True
61,7,64,https://mpbd.cu.ac.bd/details.php?id=64,Mallotus philippensis (Lam.) Muell.-Arg.,Mallotus philippensis (Lam.) Muell.-Arg.,True
62,7,65,https://mpbd.cu.ac.bd/details.php?id=65,Phyllanthus niruri L.,Phyllanthus niruri  L.,False
63,7,66,https://mpbd.cu.ac.bd/details.php?id=66,Vitis vinifera L.,Vitis vinifera L.,True
64,7,67,https://mpbd.cu.ac.bd/details.php?id=67,Sapindus saponaria L.,Sapindus saponaria L.,True
65,7,68,https://mpbd.cu.ac.bd/details.php?id=68,Schleichera oleosa (Lour.)Merr.,Schleichera oleosa (Lour.)Merr.,True
66,7,69,https://mpbd.cu.ac.bd/details.php?id=69,Commiphora mukul (HOOK. EX STOCKS) ENGL.,Commiphora mukul (HOOK. EX STOCKS)  ENGL.,False
67,7,70,https://mpbd.cu.ac.bd/details.php?id=70,Semecarpus anacardium L. F.,Semecarpus anacardium L. F.,True
68,7,71,https://mpbd.cu.ac.bd/details.php?id=71,Citrus limon (L.) Osbeck,Citrus limon (L.) Osbeck,True
69,7,72,https://mpbd.cu.ac.bd/details.php?id=72,Citrus medica L.,Citrus medica L.,True
70,7,73,https://mpbd.cu.ac.bd/details.php?id=73,Citrus reticulata Blanco,Citrus reticulata Blanco,True
71,8,74,https://mpbd.cu.ac.bd/details.php?id=74,Murraya koenigii (L.)Spreng.,Murraya koenigii (L.)Spreng.,True
72,8,75,https://mpbd.cu.ac.bd/details.php?id=75,Peganum harmala L.,Peganum harmala L.,True
73,8,76,https://mpbd.cu.ac.bd/details.php?id=76,Anethum sowa Roxb.ex Fleming,Anethum sowa Roxb.ex Fleming,True
74,8,77,https://mpbd.cu.ac.bd/details.php?id=77,Carum carvi L.,Carum carvi L.,True
75,8,78,https://mpbd.cu.ac.bd/details.php?id=78,Ferula foetida (Bunge) Regel,Ferula foetida (Bunge) Regel,True
76,8,79,https://mpbd.cu.ac.bd/details.php?id=79,Trachyspermum roxburghianum (DC.) H.Wolff,Trachyspermum  roxburghianum (DC.) H.Wolff,False
77,8,80,https://mpbd.cu.ac.bd/details.php?id=80,Strychnos potatorum L. f.,Strychnos  potatorum L. f.,False
78,8,81,https://mpbd.cu.ac.bd/details.php?id=81,Holarrhena pubescens Wall.ex G.Don,Holarrhena pubescens Wall.ex G.Don,True
79,8,82,https://mpbd.cu.ac.bd/details.php?id=82,Tabernamontana divaricata (L.)R.Br. ex Roem.& Schult.,Tabernamontana  divaricata (L.)R.Br. ex Roem.& Schult.,False
80,8,83,https://mpbd.cu.ac.bd/details.php?id=83,Wrightia tinctoria R. Brown,Wrightia tinctoria R. Brown,True
81,9,84,https://mpbd.cu.ac.bd/details.php?id=84,Gymnema sylvestre (Retz.)R.Br. ex Sm.,Gymnema  sylvestre (Retz.)R.Br. ex Sm.,False
82,9,85,https://mpbd.cu.ac.bd/details.php?id=85,Atropa belladonna L.,Atropa belladonna L.,True
83,9,86,https://mpbd.cu.ac.bd/details.php?id=86,Datura stramonium L.,Datura stramonium L.,True
84,9,87,https://mpbd.cu.ac.bd/details.php?id=87,Solanum lycopersicum L.,Solanum lycopersicum L.,True
85,9,88,https://mpbd.cu.ac.bd/details.php?id=88,Solanum indicum L.,Solanum indicum L.,True
86,9,89,https://mpbd.cu.ac.bd/details.php?id=89,Ipomoea nil (L.) Roth,Ipomoea nil (L.) Roth,True
87,9,90,https://mpbd.cu.ac.bd/details.php?id=90,Gmelina arborea Roxb.,Gmelina arborea Roxb.,True
88,9,91,https://mpbd.cu.ac.bd/details.php?id=91,Premna serratifolia L..,Premna serratifolia L..,True
89,10,94,https://mpbd.cu.ac.bd/details.php?id=94,Sapindus SAPONARIA L.,Sapindus  SAPONARIA L.,False
90,10,95,https://mpbd.cu.ac.bd/details.php?id=95,Schleichera oleosa (Lour.) Merr.,Schleichera oleosa (Lour.) Merr.,True
91,10,96,https://mpbd.cu.ac.bd/details.php?id=96,Abelmoschus ESCULENTUS (L.) Moench,Abelmoschus  ESCULENTUS (L.) Moench,False
92,10,97,https://mpbd.cu.ac.bd/details.php?id=97,Abelmoschus MOSCHATUS Medik.,Abelmoschus  MOSCHATUS Medik.,False
93,10,98,https://mpbd.cu.ac.bd/details.php?id=98,Abroma AUGUSTA (L.) L.f.,Abroma  AUGUSTA (L.) L.f.,False
94,10,99,https://mpbd.cu.ac.bd/details.php?id=99,Abrus PRECATORIUS L.,Abrus  PRECATORIUS L.,False
95,10,100,https://mpbd.cu.ac.bd/details.php?id=100,Abutilon INDICUM (L.) Sweet,Abutilon  INDICUM (L.) Sweet,False
96,10,101,https://mpbd.cu.ac.bd/details.php?id=101,Acacia CATECHU (L.f.) Willd.,Acacia  CATECHU (L.f.) Willd.,False
97,10,102,https://mpbd.cu.ac.bd/details.php?id=102,Acacia FARNESIANA (L.) Willd.,Acacia  FARNESIANA (L.) Willd.,False
98,10,103,https://mpbd.cu.ac.bd/details.php?id=103,Acacia NILOTICA (L.) Willd. ex Del. ssp. INDICA (Benth.) Brenan.,Acacia  NILOTICA (L.) Willd. ex Del. ssp. INDICA (Benth.) Brenan.,False
99,11,104,https://mpbd.cu.ac.bd/details.php?id=104,Acacia PENNATA (L.) Willd.,Acacia  PENNATA (L.) Willd.,False
100,11,105,https://mpbd.cu.ac.bd/details.php?id=105,Acacia concinna (WILLD.) DC.,Acacia concinna (WILLD.) DC.,True
101,11,106,https://mpbd.cu.ac.bd/details.php?id=106,Acalypha INDICA L.,Acalypha  INDICA L.,False
102,11,107,https://mpbd.cu.ac.bd/details.php?id=107,Acampe praemorsa (Roxb.) Blatt. & McCann,Acampe praemorsa (Roxb.) Blatt. & McCann,True
103,11,108,https://mpbd.cu.ac.bd/details.php?id=108,Acanthus ILICIFOLIUS L.,Acanthus  ILICIFOLIUS  L.,False
104,11,109,https://mpbd.cu.ac.bd/details.php?id=109,Achyranthes ASPERA L.,Achyranthes  ASPERA L.,False
105,11,110,https://mpbd.cu.ac.bd/details.php?id=110,Acorus CALAMUS L.,Acorus  CALAMUS L.,False
106,11,111,https://mpbd.cu.ac.bd/details.php?id=111,Acronychia PEDUNCULATA (L.) Miq.,Acronychia  PEDUNCULATA (L.) Miq.,False
107,11,112,https://mpbd.cu.ac.bd/details.php?id=112,Actinodaphne gullavara (Buch.-Ham. ex Nees) M.R.Almeida,Actinodaphne gullavara (Buch.-Ham. ex Nees) M.R.Almeida,True
108,11,113,https://mpbd.cu.ac.bd/details.php?id=113,Adenanthera PAVONINA L.,Adenanthera  PAVONINA L.,False
109,12,114,https://mpbd.cu.ac.bd/details.php?id=114,Justicia adhatoda L.,Justicia adhatoda L.,True
110,12,115,https://mpbd.cu.ac.bd/details.php?id=115,Adiantum capillus-veneris L,Adiantum capillus-veneris L,True
111,12,116,https://mpbd.cu.ac.bd/details.php?id=116,Adiantum INCISUM Forssk.,Adiantum  INCISUM Forssk.,False
112,12,117,https://mpbd.cu.ac.bd/details.php?id=117,Adiantum LUNULATUM Burm. F.,Adiantum  LUNULATUM  Burm. F.,False
113,12,118,https://mpbd.cu.ac.bd/details.php?id=118,Haldina cordifolia (Roxb.) Ridsdale,Haldina cordifolia (Roxb.) Ridsdale,True
114,12,119,https://mpbd.cu.ac.bd/details.php?id=119,Aegle MARMELOS (L.) Corr.,Aegle  MARMELOS (L.) Corr.,False
115,12,120,https://mpbd.cu.ac.bd/details.php?id=120,Aganosma DICHOTOMA (Roth) K. Schum.,Aganosma  DICHOTOMA (Roth) K. Schum.,False
116,12,121,https://mpbd.cu.ac.bd/details.php?id=121,Ageratum CONYZOIDES L.,Ageratum  CONYZOIDES L.,False
117,12,122,https://mpbd.cu.ac.bd/details.php?id=122,Alangium SALVIFOLIUM (L. f.) Wang.,Alangium  SALVIFOLIUM  (L. f.) Wang.,False
118,12,123,https://mpbd.cu.ac.bd/details.php?id=123,Albizia CHINENSIS (Osbeck) Merr.,Albizia  CHINENSIS (Osbeck) Merr.,False
119,13,124,https://mpbd.cu.ac.bd/details.php?id=124,Albizzia LEBBECK (L.) Benth.,Albizzia  LEBBECK  (L.) Benth.,False
120,13,125,https://mpbd.cu.ac.bd/details.php?id=125,Albizia ODORATISSIMA (L. f.) Benth.,Albizia  ODORATISSIMA (L. f.) Benth.,False
121,13,126,https://mpbd.cu.ac.bd/details.php?id=126,Albizia PROCERA (Roxb.) Benth.,Albizia  PROCERA (Roxb.) Benth.,False
122,13,127,https://mpbd.cu.ac.bd/details.php?id=127,Allamanda CATHARTICA L.,Allamanda  CATHARTICA L.,False
123,13,128,https://mpbd.cu.ac.bd/details.php?id=128,Allium CEPA L.,Allium  CEPA L.,False
124,13,129,https://mpbd.cu.ac.bd/details.php?id=129,Allium SATIVUM L.,Allium  SATIVUM L.,False
125,13,130,https://mpbd.cu.ac.bd/details.php?id=130,Ziziphus RUGOSA Lam.,Ziziphus  RUGOSA Lam.,False
126,13,131,https://mpbd.cu.ac.bd/details.php?id=131,Zizyphus oenoplia Mill.,Zizyphus oenoplia  Mill.,False
127,13,132,https://mpbd.cu.ac.bd/details.php?id=132,Ziziphus jujuba Mill.,Ziziphus jujuba Mill.,True
128,13,133,https://mpbd.cu.ac.bd/details.php?id=133,Zingiber ZERUMBET (L.) Roscoe ex Sm.,Zingiber  ZERUMBET (L.) Roscoe ex Sm.,False
129,14,134,https://mpbd.cu.ac.bd/details.php?id=134,Zingiber OFFICINALE Rose.,Zingiber  OFFICINALE Rose.,False
130,14,135,https://mpbd.cu.ac.bd/details.php?id=135,Zingiber MONTANUM (Koenig) Dietrich.,Zingiber  MONTANUM (Koenig) Dietrich.,False
131,14,136,https://mpbd.cu.ac.bd/details.php?id=136,Zeuxine STRATEUMATICA Schlechter.,Zeuxine  STRATEUMATICA Schlechter.,False
132,14,137,https://mpbd.cu.ac.bd/details.php?id=137,Zea MAYS L.,Zea  MAYS L.,False
133,14,138,https://mpbd.cu.ac.bd/details.php?id=138,Zanthoxylum RHETSA (Roxb.) DC.,Zanthoxylum  RHETSA (Roxb.) DC.,False
134,14,139,https://mpbd.cu.ac.bd/details.php?id=139,Zanthoxylum NITIDUM (Roxb.) DC.,Zanthoxylum  NITIDUM (Roxb.) DC.,False
135,14,140,https://mpbd.cu.ac.bd/details.php?id=140,Zanonia INDICA L.,Zanonia  INDICA L.,False
136,14,141,https://mpbd.cu.ac.bd/details.php?id=141,Xylyocarpus MOLUCCENSIS (Lam.) M.Roem.,Xylyocarpus  MOLUCCENSIS (Lam.) M.Roem.,False
137,14,142,https://mpbd.cu.ac.bd/details.php?id=142,Xylocarpus GRANATUM Koen.,Xylocarpus  GRANATUM Koen.,False
138,14,143,https://mpbd.cu.ac.bd/details.php?id=143,Tamilnadia uliginosa (Retz.) Tirveng. & Sastre,Tamilnadia uliginosa (Retz.) Tirveng. & Sastre,True
139,15,144,https://mpbd.cu.ac.bd/details.php?id=144,Catunaregam spinosa (Thunb.) Tirveng.,Catunaregam spinosa (Thunb.) Tirveng.,True
140,15,145,https://mpbd.cu.ac.bd/details.php?id=145,Xanthium strumarium L.,Xanthium strumarium L.,True
141,15,146,https://mpbd.cu.ac.bd/details.php?id=146,Wrightia ARBOREA (Dennst.) Mabb.,Wrightia  ARBOREA (Dennst.) Mabb.,False
142,15,147,https://mpbd.cu.ac.bd/details.php?id=147,Woodfordia FRUTICOSA (L.) Kurz.,Woodfordia  FRUTICOSA (L.) Kurz.,False
143,15,148,https://mpbd.cu.ac.bd/details.php?id=148,Withania SOMNIFERA (L.) Dunal.,Withania  SOMNIFERA (L.) Dunal.,False
144,15,149,https://mpbd.cu.ac.bd/details.php?id=149,Wikstroemia INDICA (L.) C.A. Mey.,Wikstroemia  INDICA (L.) C.A. Mey.,False
145,15,150,https://mpbd.cu.ac.bd/details.php?id=150,Sphagneticola calendulacea (L.) Pruski.,Sphagneticola calendulacea (L.) Pruski.,True
146,15,151,https://mpbd.cu.ac.bd/details.php?id=151,Dregea volubilis (L.f.) Benth. ex Hook.f.,Dregea volubilis (L.f.) Benth. ex Hook.f.,True
147,15,152,https://mpbd.cu.ac.bd/details.php?id=152,Vitis PENTAGONA (Roxb.) Lawson.,Vitis  PENTAGONA (Roxb.) Lawson.,False
148,15,153,https://mpbd.cu.ac.bd/details.php?id=153,Vitex TRIFOLIA L. f.,Vitex  TRIFOLIA L. f.,False
149,16,154,https://mpbd.cu.ac.bd/details.php?id=154,Vitex pinnata L.,Vitex pinnata L.,True
150,16,155,https://mpbd.cu.ac.bd/details.php?id=155,Vitex PEDUNCULARIS Wall.,Vitex  PEDUNCULARIS Wall.,False
151,16,156,https://mpbd.cu.ac.bd/details.php?id=156,Vitex NEGUNDO L.,Vitex  NEGUNDO L.,False
152,16,157,https://mpbd.cu.ac.bd/details.php?id=157,Viscum cruciatum Sieber ex Boiss.,Viscum cruciatum Sieber ex Boiss.,True
153,16,158,https://mpbd.cu.ac.bd/details.php?id=158,Vigna UNGUICULATA (L.) Walp.,Vigna  UNGUICULATA (L.) Walp.,False
154,16,159,https://mpbd.cu.ac.bd/details.php?id=159,Vigna RADIATA (L.) Wilczek.,Vigna  RADIATA (L.) Wilczek.,False
155,16,160,https://mpbd.cu.ac.bd/details.php?id=160,Vigna MUNGO (L.) Hepper,Vigna  MUNGO (L.) Hepper,False
156,16,161,https://mpbd.cu.ac.bd/details.php?id=161,Chrysopogon zizanioides (L.) Roberty.,Chrysopogon zizanioides (L.) Roberty.,True
157,16,162,https://mpbd.cu.ac.bd/details.php?id=162,Vernonia PATULA (Dryand.) Merr.,Vernonia  PATULA (Dryand.) Merr.,False
158,16,163,https://mpbd.cu.ac.bd/details.php?id=163,Vanda TESSELLATA (Roxb.) Hook. ex G. Don.,Vanda  TESSELLATA (Roxb.) Hook. ex G. Don.,False
159,17,164,https://mpbd.cu.ac.bd/details.php?id=164,Vallisneria SPIRALIS L.,Vallisneria  SPIRALIS L.,False
160,17,165,https://mpbd.cu.ac.bd/details.php?id=165,Uvaria HAMILTONII Hook. f. & Thom.,Uvaria  HAMILTONII Hook. f. & Thom.,False
161,17,166,https://mpbd.cu.ac.bd/details.php?id=166,Drimia indica (Roxb.) Jessop.,Drimia indica (Roxb.) Jessop.,True
162,17,167,https://mpbd.cu.ac.bd/details.php?id=167,Urena LOBATA L.,Urena  LOBATA L.,False
163,17,168,https://mpbd.cu.ac.bd/details.php?id=168,Urena SINUATA L.,Urena  SINUATA L.,False
164,17,169,https://mpbd.cu.ac.bd/details.php?id=169,Uraria PICTA (Jacq.) DC.,Uraria  PICTA (Jacq.) DC.,False
165,17,170,https://mpbd.cu.ac.bd/details.php?id=170,Uraria LAGOPODIOIDES (L.) DC.,Uraria  LAGOPODIOIDES (L.) DC.,False
166,17,171,https://mpbd.cu.ac.bd/details.php?id=171,Typhonium TRILOBATUM (L.) Schott.,Typhonium  TRILOBATUM (L.) Schott.,False
167,17,172,https://mpbd.cu.ac.bd/details.php?id=172,Typha ELEPHANTINA Roxb.,Typha  ELEPHANTINA Roxb.,False
168,17,173,https://mpbd.cu.ac.bd/details.php?id=173,Tylophora INDICA (Burm.f.) Merr.,Tylophora  INDICA (Burm.f.) Merr.,False
169,18,174,https://mpbd.cu.ac.bd/details.php?id=174,Triumfetta RHOMBOIDEA Jacq.,Triumfetta  RHOMBOIDEA Jacq.,False
170,18,175,https://mpbd.cu.ac.bd/details.php?id=175,Trigonella FOENUM-GRAECUM L.,Trigonella  FOENUM-GRAECUM L.,False
171,18,176,https://mpbd.cu.ac.bd/details.php?id=176,Tridax PROCUMBENS L.,Tridax  PROCUMBENS L.,False
172,18,177,https://mpbd.cu.ac.bd/details.php?id=177,Trichosanthes DIOICA Roxb.,Trichosanthes  DIOICA Roxb.,False
173,18,178,https://mpbd.cu.ac.bd/details.php?id=178,Trichosanthes CUCUMERINA L.,Trichosanthes  CUCUMERINA L.,False
174,18,179,https://mpbd.cu.ac.bd/details.php?id=179,Trichosanthes BRACTEATA (Lam.) Voigt.,Trichosanthes  BRACTEATA (Lam.) Voigt.,False
175,18,180,https://mpbd.cu.ac.bd/details.php?id=180,Tribulus TERRESTRIS L.,Tribulus  TERRESTRIS L.,False
176,18,181,https://mpbd.cu.ac.bd/details.php?id=181,Trianthema PORTULACASTRUM L.,Trianthema  PORTULACASTRUM L.,False
177,18,182,https://mpbd.cu.ac.bd/details.php?id=182,Mallotus polycarpus (Benth.) Kulju & Welzen.,Mallotus polycarpus (Benth.) Kulju & Welzen.,True
178,18,183,https://mpbd.cu.ac.bd/details.php?id=183,Trevesia PALMATA (Roxb. ex Lindl.) Vis.,Trevesia  PALMATA (Roxb. ex Lindl.) Vis.,False
179,19,184,https://mpbd.cu.ac.bd/details.php?id=184,Trema ORIENTALIS (L.) Bl.,Trema  ORIENTALIS (L.) Bl.,False
180,19,185,https://mpbd.cu.ac.bd/details.php?id=185,Trapa natans var. bispinosa (Roxb.) Makino,Trapa natans var. bispinosa (Roxb.) Makino,True
181,19,186,https://mpbd.cu.ac.bd/details.php?id=186,Tragia INVOLUCRATA L.,Tragia  INVOLUCRATA L.,False
182,19,187,https://mpbd.cu.ac.bd/details.php?id=187,Torenia ASIATICA L.,Torenia  ASIATICA L.,False
183,19,188,https://mpbd.cu.ac.bd/details.php?id=188,Toona CILIATA J. Roem.,Toona  CILIATA J. Roem.,False
184,19,189,https://mpbd.cu.ac.bd/details.php?id=189,Toddalia ASIATICA (L.) Lam.,Toddalia  ASIATICA (L.) Lam.,False
185,19,190,https://mpbd.cu.ac.bd/details.php?id=190,Tinospora CRISPA Miers.,Tinospora  CRISPA Miers.,False
186,19,191,https://mpbd.cu.ac.bd/details.php?id=191,Tinospora sinensis (Lour.) Merr.,Tinospora sinensis (Lour.) Merr.,True
187,19,192,https://mpbd.cu.ac.bd/details.php?id=192,Tiliacora racemosa Colebr.,Tiliacora racemosa Colebr.,True
188,19,193,https://mpbd.cu.ac.bd/details.php?id=193,Thunbergia GRANDIFLORA (Roxb. ex Rottl.) Roxb.,Thunbergia  GRANDIFLORA (Roxb. ex Rottl.) Roxb.,False
189,20,194,https://mpbd.cu.ac.bd/details.php?id=194,Cascabela thevetia (L.) Lippold.,Cascabela thevetia (L.) Lippold.,True
190,20,195,https://mpbd.cu.ac.bd/details.php?id=195,Thespesia POPULNEA (L.) Sol. ex Corr.,Thespesia  POPULNEA (L.) Sol. ex Corr.,False
191,20,196,https://mpbd.cu.ac.bd/details.php?id=196,Terminalia CITRINA Flaming.,Terminalia  CITRINA Flaming.,False
192,20,197,https://mpbd.cu.ac.bd/details.php?id=197,Terminalia CHEBULA Retz.,Terminalia  CHEBULA Retz.,False
193,20,198,https://mpbd.cu.ac.bd/details.php?id=198,Terminalia CATAPPA L.,Terminalia  CATAPPA L.,False
194,20,200,https://mpbd.cu.ac.bd/details.php?id=200,Terminalia BILLIRICA (Gaertn.)Roxb.,Terminalia  BILLIRICA (Gaertn.)Roxb.,False
195,20,201,https://mpbd.cu.ac.bd/details.php?id=201,Terminalia ARJUNA (Roxb. ex DC.) Wight & Arn.,Terminalia  ARJUNA (Roxb. ex DC.) Wight & Arn.,False
196,20,202,https://mpbd.cu.ac.bd/details.php?id=202,Tephrosia PURPUREA (L.) Pers.,Tephrosia  PURPUREA (L.) Pers.,False
197,20,203,https://mpbd.cu.ac.bd/details.php?id=203,Tectona grandis L.f.,Tectona grandis L.f.,True
198,20,204,https://mpbd.cu.ac.bd/details.php?id=204,Tamarix INDICA Willd.,Tamarix  INDICA Willd.,False
199,21,205,https://mpbd.cu.ac.bd/details.php?id=205,Tamarix DIOICA Roxb. ex Roth.,Tamarix  DIOICA Roxb. ex Roth.,False
200,21,206,https://mpbd.cu.ac.bd/details.php?id=206,Tamarindus INDICA L.,Tamarindus  INDICA L.,False
201,21,207,https://mpbd.cu.ac.bd/details.php?id=207,Tagetes ERECTA L.,Tagetes  ERECTA L.,False
202,21,208,https://mpbd.cu.ac.bd/details.php?id=208,Tacca INTEGRIFOLIA Ker.-Gawl.,Tacca  INTEGRIFOLIA Ker.-Gawl.,False
203,21,209,https://mpbd.cu.ac.bd/details.php?id=209,Tabernaemontana DIVARICATA (L.) R.Br. ex Roem. & Schult.,Tabernaemontana  DIVARICATA (L.) R.Br. ex Roem. & Schult.,False
