inchikey_connectivity,molregno,chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,target_chembl_id,target_pref_name,target_type,organism,standard_type,standard_relation,standard_value,standard_units,pchembl_value,doc_id,is_strict
BGGIZHKHJBQRTI,461561,CHEMBL449686,18150357,1683324,CHEMBL4033803,F,1,CHEMBL613835,MV4-11,CELL-LINE,Homo sapiens,IC50,=,90.0,nM,7.05,105147,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246950,1702363,CHEMBL4053596,F,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,560.6,nM,6.25,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246952,1702362,CHEMBL4053595,F,1,CHEMBL614213,OVCAR-3,CELL-LINE,Homo sapiens,IC50,=,134.1,nM,6.87,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246954,1702361,CHEMBL4053594,F,1,CHEMBL384,HT-29,CELL-LINE,Homo sapiens,IC50,=,101.0,nM,7.0,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246956,1702360,CHEMBL4053593,F,1,CHEMBL400,MDA-MB-231,CELL-LINE,Homo sapiens,IC50,=,643.0,nM,6.19,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246958,1702359,CHEMBL4053592,F,1,CHEMBL614697,MDA-MB-435,CELL-LINE,Homo sapiens,IC50,=,78.7,nM,7.1,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246960,1702352,CHEMBL4053585,F,1,CHEMBL2366119,KURAMOCHI,CELL-LINE,Homo sapiens,IC50,=,3437.0,nM,5.46,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246962,1702350,CHEMBL4053583,F,1,CHEMBL614051,OVCAR-4,CELL-LINE,Homo sapiens,IC50,=,457.3,nM,6.34,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246964,1702351,CHEMBL4053584,F,1,CHEMBL614214,OVCAR-5,CELL-LINE,Homo sapiens,IC50,=,541.2,nM,6.27,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246966,1702354,CHEMBL4053587,F,1,CHEMBL612555,OVCAR-8,CELL-LINE,Homo sapiens,IC50,=,91.1,nM,7.04,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,18246968,1702353,CHEMBL4053586,A,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,50.9,nM,7.29,105934,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,20635869,1978560,CHEMBL4611695,F,1,CHEMBL612255,NCI-H1299,CELL-LINE,Homo sapiens,IC50,=,290.0,nM,6.54,115974,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,20635872,1978558,CHEMBL4611693,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,159.7,nM,6.8,115974,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,20635876,1978557,CHEMBL4611692,F,1,CHEMBL614213,OVCAR-3,CELL-LINE,Homo sapiens,IC50,=,130.0,nM,6.89,115974,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,20635881,1978556,CHEMBL4611691,F,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,79.0,nM,7.1,115974,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,20635886,1978555,CHEMBL4611690,F,1,CHEMBL384,HT-29,CELL-LINE,Homo sapiens,IC50,=,170.0,nM,6.77,115974,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,24753245,2208793,CHEMBL5121742,F,1,CHEMBL614026,Breast carcinoma cell,CELL-LINE,Homo sapiens,IC50,=,44.0,nM,7.36,123223,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,24753246,2208794,CHEMBL5121743,F,1,CHEMBL613892,Melanoma cell line,CELL-LINE,Homo sapiens,IC50,=,44.0,nM,7.36,123223,False
BGGIZHKHJBQRTI,461561,CHEMBL449686,24753247,2208795,CHEMBL5121744,F,1,CHEMBL613895,Ovarian cancer cell line,CELL-LINE,Homo sapiens,IC50,=,44.0,nM,7.36,123223,False
YWQJKAJFLCNHPB,463869,CHEMBL468658,15078614,1437111,CHEMBL3381125,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,82940.0,nM,4.08,89645,False
YWQJKAJFLCNHPB,463869,CHEMBL468658,15078627,1437112,CHEMBL3381126,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,68850.0,nM,4.16,89645,False
YWQJKAJFLCNHPB,463869,CHEMBL468658,15078638,1437113,CHEMBL3381127,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,77260.0,nM,4.11,89645,False
YWQJKAJFLCNHPB,463869,CHEMBL468658,15078647,1437114,CHEMBL3381128,A,1,CHEMBL391,Vero,CELL-LINE,Chlorocebus sabaeus,IC50,=,97090.0,nM,4.01,89645,False
UCONUSSAWGCZMV,466636,CHEMBL465718,19371424,1922131,CHEMBL4424976,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,46000.0,nM,4.34,114002,False
UCONUSSAWGCZMV,466636,CHEMBL465718,19371446,1922128,CHEMBL4424973,B,9,CHEMBL5545,Diacylglycerol lipase-alpha,SINGLE PROTEIN,Homo sapiens,IC50,=,27300.0,nM,4.56,114002,True
UCONUSSAWGCZMV,466636,CHEMBL465718,19371454,1922125,CHEMBL4424970,B,9,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,56.0,nM,7.25,114002,True
UCONUSSAWGCZMV,466636,CHEMBL465718,19371460,1922124,CHEMBL4424969,B,9,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,24.0,nM,7.62,114002,True
UCONUSSAWGCZMV,466636,CHEMBL465718,23302990,2132824,CHEMBL4842434,B,9,CHEMBL4835,L-lactate dehydrogenase A chain,SINGLE PROTEIN,Homo sapiens,Ki,=,6500.0,nM,5.19,121287,True
UCONUSSAWGCZMV,466636,CHEMBL465718,25031277,2281510,CHEMBL5241789,B,9,CHEMBL235,Peroxisome proliferator-activated receptor gamma,SINGLE PROTEIN,Homo sapiens,IC50,=,470.0,nM,6.33,125523,True
UCONUSSAWGCZMV,466636,CHEMBL465718,25073081,2292808,CHEMBL5253448,B,9,CHEMBL1075319,Transient receptor potential cation channel subfamily M member 8,SINGLE PROTEIN,Homo sapiens,IC50,=,150.0,nM,6.82,125798,True
KAYVDASZRFLFRZ,509179,CHEMBL483708,25551894,2335677,CHEMBL5346225,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,90000.0,nM,4.05,127095,False
KAYVDASZRFLFRZ,509179,CHEMBL483708,25551904,2335679,CHEMBL5346227,F,1,CHEMBL614391,WI-38,CELL-LINE,Homo sapiens,IC50,=,2100.0,nM,5.68,127095,False
ANOXEUSGZWSCQL,523135,CHEMBL443389,18582191,1770778,CHEMBL4222890,F,1,CHEMBL613984,IGROV-1,CELL-LINE,Homo sapiens,IC50,=,14000.0,nM,4.85,108743,False
ANOXEUSGZWSCQL,523135,CHEMBL443389,18582194,1770777,CHEMBL4222889,F,1,CHEMBL614004,A2780,CELL-LINE,Homo sapiens,IC50,=,7600.0,nM,5.12,108743,False
ANOXEUSGZWSCQL,523135,CHEMBL443389,18582197,1770776,CHEMBL4222888,F,1,CHEMBL612555,OVCAR-8,CELL-LINE,Homo sapiens,IC50,=,10000.0,nM,5.0,108743,False
ANOXEUSGZWSCQL,523135,CHEMBL443389,18582200,1770779,CHEMBL4222891,A,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,35000.0,nM,4.46,108743,False
CYHOTEDWAOHQLA,560661,CHEMBL552007,18408102,1735945,CHEMBL4151481,F,1,CHEMBL614781,BV-2,CELL-LINE,Mus musculus,IC50,=,12800.0,nM,4.89,107277,False
BMJHAAZDURGGSC,563733,CHEMBL551313,2692178,579664,CHEMBL1064084,B,9,CHEMBL3869,Matrix metalloproteinase-14,SINGLE PROTEIN,Homo sapiens,IC50,=,10500.0,nM,4.98,47934,True
BMJHAAZDURGGSC,563733,CHEMBL551313,2692179,579665,CHEMBL1064085,B,9,CHEMBL4073,Matrilysin,SINGLE PROTEIN,Homo sapiens,IC50,=,32000.0,nM,4.5,47934,True
BMJHAAZDURGGSC,563733,CHEMBL551313,2692180,579666,CHEMBL1064086,B,9,CHEMBL333,72 kDa type IV collagenase,SINGLE PROTEIN,Homo sapiens,IC50,=,19000.0,nM,4.72,47934,True
BMJHAAZDURGGSC,563733,CHEMBL551313,24846254,2233040,CHEMBL5146812,B,9,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,SINGLE PROTEIN,Homo sapiens,IC50,=,25086.0,nM,4.6,124122,True
BMJHAAZDURGGSC,567346,CHEMBL559294,2692166,579664,CHEMBL1064084,B,9,CHEMBL3869,Matrix metalloproteinase-14,SINGLE PROTEIN,Homo sapiens,IC50,=,12500.0,nM,4.9,47934,True
BMJHAAZDURGGSC,567346,CHEMBL559294,2692167,579665,CHEMBL1064085,B,9,CHEMBL4073,Matrilysin,SINGLE PROTEIN,Homo sapiens,IC50,=,72000.0,nM,4.14,47934,True
BMJHAAZDURGGSC,567346,CHEMBL559294,2692168,579666,CHEMBL1064086,B,9,CHEMBL333,72 kDa type IV collagenase,SINGLE PROTEIN,Homo sapiens,IC50,=,18700.0,nM,4.73,47934,True
CYHOTEDWAOHQLA,567792,CHEMBL558710,25481477,2317334,CHEMBL5327382,B,9,CHEMBL3720,ATP-citrate synthase,SINGLE PROTEIN,Homo sapiens,IC50,=,7600.0,nM,5.12,126571,True
CYHOTEDWAOHQLA,567792,CHEMBL558710,25481482,2317335,CHEMBL5327383,B,9,CHEMBL3351,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,10500.0,nM,4.98,126571,True
UEAPAHNNFSZHMW,602498,CHEMBL601020,25652409,2359842,CHEMBL5371295,F,9,CHEMBL217,D(2) dopamine receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,850.0,nM,6.07,127879,True
UEAPAHNNFSZHMW,602498,CHEMBL601020,25652413,2359843,CHEMBL5371296,B,9,CHEMBL4078,Acetylcholinesterase,SINGLE PROTEIN,Electrophorus electricus,IC50,=,11340.0,nM,4.95,127879,True
UEAPAHNNFSZHMW,602498,CHEMBL601020,25652428,2359844,CHEMBL5371297,B,9,CHEMBL5763,Cholinesterase,SINGLE PROTEIN,Equus caballus,IC50,=,2800.0,nM,5.55,127879,True
UEAPAHNNFSZHMW,602498,CHEMBL601020,25652443,2359845,CHEMBL5371298,F,1,CHEMBL614781,BV-2,CELL-LINE,Mus musculus,IC50,=,20260.0,nM,4.69,127879,False
AVFNYXHRDYAHNF,617536,CHEMBL1078436,3219553,622240,CHEMBL1110385,F,1,CHEMBL387,MCF7,CELL-LINE,Homo sapiens,IC50,=,40000.0,nM,4.4,50180,False
AVFNYXHRDYAHNF,617536,CHEMBL1078436,3469039,661846,CHEMBL1252162,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,23500.0,nM,4.63,52813,False
AVFNYXHRDYAHNF,617536,CHEMBL1078436,3469052,661847,CHEMBL1252163,A,1,CHEMBL387,MCF7,CELL-LINE,Homo sapiens,IC50,=,40000.0,nM,4.4,52813,False
AVFNYXHRDYAHNF,617536,CHEMBL1078436,3469089,661845,CHEMBL1252161,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,17100.0,nM,4.77,52813,False
AVFNYXHRDYAHNF,617536,CHEMBL1078436,16754645,1618665,CHEMBL3860834,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,12600.0,nM,4.9,101275,False
AVFNYXHRDYAHNF,617536,CHEMBL1078436,16754675,1618666,CHEMBL3860835,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,7200.0,nM,5.14,101275,False
VITZNDKHSIWPSR,631355,CHEMBL1086558,3301090,633021,CHEMBL1118246,F,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,240.0,nM,6.62,51267,True
HIGQPQRQIQDZMP,793268,CHEMBL1369384,14975297,1435154,CHEMBL3389505,B,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,25800.0,nM,4.59,89862,True
HIGQPQRQIQDZMP,793268,CHEMBL1369384,14975335,1435155,CHEMBL3389506,B,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,IC50,=,21200.0,nM,4.67,89862,True
IUBSYMUCCVWXPE,1120055,CHEMBL1741004,62983,39346,CHEMBL655650,F,9,CHEMBL5471,Beta-1 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,Kd,=,741.31,nM,6.13,7725,True
IUBSYMUCCVWXPE,1120055,CHEMBL1741004,62984,38000,CHEMBL651634,F,9,CHEMBL5414,Beta-2 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,Kd,=,5754.4,nM,5.24,7725,True
KHZSFBNUQVEEQR,1319660,CHEMBL1998369,15203161,1468879,CHEMBL3412093,F,1,CHEMBL612877,Leishmania amazonensis,ORGANISM,Leishmania amazonensis,IC50,=,27330.0,nM,4.56,91417,False
HIGQPQRQIQDZMP,1485833,CHEMBL2268549,14975313,1435154,CHEMBL3389505,B,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,13300.0,nM,4.88,89862,True
HIGQPQRQIQDZMP,1485833,CHEMBL2268549,14975351,1435155,CHEMBL3389506,B,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,IC50,=,20700.0,nM,4.68,89862,True
IKGXIBQEEMLURG,2050963,CHEMBL3735346,16388938,1539232,CHEMBL3739039,B,5,CHEMBL3885567,Fanconi anemia group F protein/Transcription factor HES-1,PROTEIN-PROTEIN INTERACTION,Homo sapiens,IC50,=,35800.0,nM,4.45,97286,False
AHXXIALEMINDAW,2138899,CHEMBL3929528,16787593,1624218,CHEMBL3866630,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,EC50,=,7900.0,nM,5.1,101579,False
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296349,2131317,CHEMBL4840832,B,9,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,228.0,nM,6.64,121211,True
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296352,2131318,CHEMBL4840833,B,9,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,99.0,nM,7.0,121211,True
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296354,2131319,CHEMBL4840834,F,9,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,EC50,=,552.0,nM,6.26,121211,True
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296356,2131320,CHEMBL4840835,F,9,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,EC50,=,119.0,nM,6.92,121211,True
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296359,2131321,CHEMBL4840836,B,9,CHEMBL2243,Fatty-acid amide hydrolase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,36300.0,nM,4.44,121211,True
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296365,2131323,CHEMBL4840838,B,9,CHEMBL2189127,Monoacylglycerol lipase ABHD6,SINGLE PROTEIN,Homo sapiens,IC50,=,39800.0,nM,4.4,121211,True
CYQFCXCEBYINGO,2539531,CHEMBL4845760,23296368,2131324,CHEMBL4840839,B,9,CHEMBL5516,Lysophosphatidylserine lipase ABHD12,SINGLE PROTEIN,Homo sapiens,IC50,=,14100.0,nM,4.85,121211,True
CYQFCXCEBYINGO,2556502,CHEMBL4862731,23296348,2131317,CHEMBL4840832,B,9,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,2900.0,nM,5.54,121211,True
CYQFCXCEBYINGO,2556502,CHEMBL4862731,23296351,2131318,CHEMBL4840833,B,9,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,4750.0,nM,5.32,121211,True
CYQFCXCEBYINGO,2556502,CHEMBL4862731,23296364,2131323,CHEMBL4840838,B,9,CHEMBL2189127,Monoacylglycerol lipase ABHD6,SINGLE PROTEIN,Homo sapiens,IC50,=,35100.0,nM,4.46,121211,True
CYQFCXCEBYINGO,2556502,CHEMBL4862731,23296367,2131324,CHEMBL4840839,B,9,CHEMBL5516,Lysophosphatidylserine lipase ABHD12,SINGLE PROTEIN,Homo sapiens,IC50,=,28800.0,nM,4.54,121211,True
DBMXKPOCXQNWOQ,2802026,CHEMBL5282324,24983954,2267109,CHEMBL5226978,F,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,4200.0,nM,5.38,125070,False
