plant_index,compound_name_original,pubchem_cid_original,match_type,drop_reason
442,"Lawsonaringenin (4',5-dihydroxy-7-(4?-pentenyloxy)-flavanone)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,"Lawsoniaside A (1-butanoyl-3,5-dimethylphloroglucinyl-6-O-?-D-glucopyronoside)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,"Lawsoniaside B (3-(4-O-?-D-glucopyranosyl-3,5-dimethoxy)phenyl-2E-propenol)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,Lawsonic acid (3?-E-ferulyloxy-lup-20(29)-en-28-oic acid),,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,Lipids/Fat,,no_match,unresolved_script01_no_match
442,Luteolin-4'-O-?-D-glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,Oxygenated monoterpenes,,no_match,unresolved_script01_no_match
442,Oxygenated sesquiterpenes,,no_match,unresolved_script01_no_match
442,Saponins,,skipped_nonspecific,unresolved_script01_skipped_nonspecific
442,Sesquiterpene hydrocarbons,,no_match,unresolved_script01_no_match
442,Syringaresinol-di-O-?-D-glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,Syringinosinol di-?-D-glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
442,Tannins,,skipped_nonspecific,unresolved_script01_skipped_nonspecific
442,"p,?-Dimethylstyrene",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
447,"(Z,Z)-Farnesyl acetone",,no_match,unresolved_script01_no_match
447,10-nor-Calamenene-10-one,,no_match,unresolved_script01_no_match
447,14-Hydroxy-?-muurolene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
447,"4-Acetyloxyimino-6,6-dimethyl-3-methylsulfanyl-4,5,6,7",,no_match,unresolved_script01_no_match
447,6-Ethoxy-7-methoxy-1-(3-nitro-phenyl,,no_match,unresolved_script01_no_match
447,"Eudesm-7(11)-en-4-ol, acetate",,no_match,unresolved_script01_no_match
447,Methyloctadecanoate,,no_match,unresolved_script01_no_match
447,"N, N'-Tetramethylenebis",,no_match,unresolved_script01_no_match
447,cis-Apritone,,no_match,unresolved_script01_no_match
447,cis-Hexadec-9-enoic acid,,no_match,unresolved_script01_no_match
447,cis-Nuciferal,,no_match,unresolved_script01_no_match
447,epi-?-Bisabolol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
447,trans-Apritone,,no_match,unresolved_script01_no_match
447,trans-Nuciferal,,no_match,unresolved_script01_no_match
449,(24S)-stigmast-5-ene7?-ethoxy-3?-ol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,"2,3-(S)-hexahydroxydiphenoyl-?/ ? ?? ? ?-d-glucose",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,"2-hydroxy-3-oxo-24-noroleana- 1,4,12-trien-28-oic acid",,no_match,unresolved_script01_no_match
449,"2?,3?,24-trihydroxylup-20(29)-ene-28-oic acid",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,"2?,3?,24-trihydroxyolean-18-ene-28-oic acid",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,"3,32-di-O-methylellagic acid",,no_match,unresolved_script01_no_match
449,"3,4,32-tri-O-methylellagic acid",,no_match,unresolved_script01_no_match
449,3-O-methyl-ellagic acid 42-sulfate,,no_match,unresolved_script01_no_match
449,31-methylenecycloartanol acetate,,no_match,unresolved_script01_no_match
449,31-norlargerenol acetate,,no_match,unresolved_script01_no_match
449,3?-hydroxy1-oxo-olean-12-en-28-oic acid,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,4-0 methyl gallic acid,,no_match,unresolved_script01_no_match
449,"5?,6?-epoxy3?-hydroxyergosta-22-ene-7-one",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,"6?-methoxyergosta- 7,9(11),22-triene-3?,5?-diol",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,"7?-methoxy 5?,6?-epoxyergosta-8(14),22-diene-3?-ol",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,7?-methoxy-stigmast-5-ene-3?-ol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,Epipunicacortein A,,no_match,unresolved_script01_no_match
449,Flosin B,,no_match,unresolved_script01_no_match
449,Lagerstroemin,,no_match,unresolved_script01_no_match
449,Largerenol acetate,,no_match,unresolved_script01_no_match
449,Pentacylic triterpenes,,no_match,unresolved_script01_no_match
449,Reginin A,,no_match,unresolved_script01_no_match
449,Tinotufolins C,,no_match,unresolved_script01_no_match
449,Tinotufolins D,,no_match,unresolved_script01_no_match
449,"ergosta8(14),22-diene-3?,5?,6?,7?-tetraol",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
449,psiguanin,,no_match,unresolved_script01_no_match
449,punicaone,,no_match,unresolved_script01_no_match
449,stigmast-4-ene-6?-ol-3-one,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
465,Alkaloid,504687223,CID-based,empty_smiles
491,Hemlesyanol C,,no_match,unresolved_script01_no_match
491,Resveratrol oligomers,,no_match,unresolved_script01_no_match
498,10-methylene-9-oxo methyl ester,,no_match,unresolved_script01_no_match
498,11-methoxy-9-oxo-methyl ester,,no_match,unresolved_script01_no_match
498,Ethyl ester,,no_match,unresolved_script01_no_match
498,Kaempferol-3-O-beta-D-xylosyl-glucoside,,no_match,unresolved_script01_no_match
498,Methyl ester of dec-9-ynoic acid,,no_match,unresolved_script01_no_match
498,Methyl ester of non-8-ynoic acid,,no_match,unresolved_script01_no_match
498,Methyl ester of oclade(1)-yn-1-oic acid 10-oxa,,no_match,unresolved_script01_no_match
498,Methyl-2- hydroxysterculate,,no_match,unresolved_script01_no_match
498,N -Triacontan-15-one,,no_match,unresolved_script01_no_match
498,Nonadec-trans-10-enoic acid cyclopropenoids,,no_match,unresolved_script01_no_match
498,Quercetin-3-7-di-0-beta-D-glucoside,,no_match,unresolved_script01_no_match
498,Quercetin-3-diglucoside,,no_match,unresolved_script01_no_match
498,Scutellarein-6-O-?-L-rhamnopyranoside-8-C-?-D-glucopyra noside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
498,kaempferol-7-O-[6-O-p-hydroxybenzoyl-?-D-glucosyl-(1-6)-? D-glucopyranoside],,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
498,"n-Hexacosa-3-one-20, 21-diol",,no_match,unresolved_script01_no_match
505,"(3.beta.,5.alpha.,22E,24R)-Ergost-22-en-3-ol",,no_match,unresolved_script01_no_match
505,"(E)-ethyl-12-cyclohexyl-4,5-dihydroxydodec-2-enoate",,no_match,unresolved_script01_no_match
505,"(E, Z)-2-Nonadienal",,no_match,unresolved_script01_no_match
505,"1-Isopropenyl-4,5-dimethylbicyclo[4.3.0]nonan-5-ylmethylphenylsulfoxide",,no_match,unresolved_script01_no_match
505,12-Acetyl Indicine,,no_match,unresolved_script01_no_match
505,"3,7,11-trimethyl-, (Z,E)-2,6,10-Dodecatrien-1-ol",,no_match,unresolved_script01_no_match
505,"6,4,10-trimethyl-2-pentadecanone",,no_match,unresolved_script01_no_match
505,Cynoglossine,,no_match,unresolved_script01_no_match
505,Helindicine,,no_match,unresolved_script01_no_match
505,Indicinine,,no_match,unresolved_script01_no_match
505,N-heptaeicosane,,no_match,unresolved_script01_no_match
505,N-hexaeicosane,,no_match,unresolved_script01_no_match
505,N-nonaeicosane,,no_match,unresolved_script01_no_match
505,N-octaeicosane,,no_match,unresolved_script01_no_match
505,N-pentaeicosane,,no_match,unresolved_script01_no_match
505,Octadetrienoic acid,,no_match,unresolved_script01_no_match
515,3-O-L-rhamnopyranosyl(1?2)-?-D-glucopyranosylkaempferol (kaempferol 3-O-?-neohesperidoside or Kaempferol-3-O-?-D-glucorhamnoside),,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
515,?-sitosterol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
515,Apigenin-7-O-apiosylglucoside,,no_match,unresolved_script01_no_match
515,Chlorogenic acid (5-Caffeoylquinic acid),,no_match,unresolved_script01_no_match
515,"Cyanidin-3-O(6""acetyl glucoside)",,no_match,unresolved_script01_no_match
515,Cyanidin-3-O-(6- malonyl-3-glucosylglucoside),,no_match,unresolved_script01_no_match
515,Dihydroquercetin-3-O-hexoside,,no_match,unresolved_script01_no_match
515,Hesperetin-3-Oglucuronide,,no_match,unresolved_script01_no_match
515,Hydroxycinnamic acids,,no_match,unresolved_script01_no_match
515,Isorhamnetin-3-Opentaside-7-O-glucoside,,no_match,unresolved_script01_no_match
515,Pelargonidin 3-O-(6?'-malonyl-glucoside),,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
515,Pelargonidin-3-O-(6acetyl glucoside),,no_match,unresolved_script01_no_match
523,"3,5,7-Trihydroxy-6,8,4'-trimethoxyflavone",,no_match,unresolved_script01_no_match
523,"5,7,3',5'-Tetrahydroxy-3,4'-dimethoxyflavone",,no_match,unresolved_script01_no_match
523,glycoquinone (5),,no_match,unresolved_script01_no_match
523,oxo-?-ylangene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
539,"2-(2',4',4',6',6',8',8'-heptamethyltetrasiloxan-2'-yloxy)-2,4,4,6,6,8,8,10,10-pentasiloxane",,no_match,unresolved_script01_no_match
539,6-Hydroxymusizin 6-O-?-D-glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
539,7-Hydroxyflavanone 7-?-D-glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
539,"Isopropoxy-1,1,7,7,7-hexamethyl-3,5,5-tris(trimethylsiloxy)tetrasiloxane",,no_match,unresolved_script01_no_match
545,TMS derivative Ethylene glycol,,no_match,unresolved_script01_no_match
563,Tryptase,,no_match,unresolved_script01_no_match
587,ketol-nonadecan-7-ol-2-one,,no_match,unresolved_script01_no_match
602,"(1R,14R)-3-methoxy-7,7,20,20-tetramethyl-8,12,19,25-tetraoxahexacyclo[12.11.0.02,11.04,9.015,24.018,23]pentacosa-2(11),3,5,9,15(24),16,18(23),21-octaene",,no_match,unresolved_script01_no_match
602,(?)-nortrachelogenin,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,"2,5-bis (1,1-dimethylethyl) phenol",,no_match,unresolved_script01_no_match
602,"2-(3,4-Methylenedioxyphenyl) cyclohexanone",,no_match,unresolved_script01_no_match
602,"2-Hydroxy-4-methoxy-7-methyl-7, 8,9,10,11,12,13,14-octahydro-6-oxabenzocyclododecen-5-one",,no_match,unresolved_script01_no_match
602,"24-Ethylcholesta-5,22-dien-3?-ol",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,"4-H-Pyran-4-one, 2,3-dihydro-3,5-dihydroxy-6-methyl-",,no_match,unresolved_script01_no_match
602,4-[2-(dimethylamino)ethyl]phenol (cactine),,no_match,unresolved_script01_no_match
602,"4/,5,7-Trihydroxy-8-prenylflavone",,no_match,unresolved_script01_no_match
602,4/-O-?-L-rhamnopyranosyl-(1?6)-?-d glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,"9,12-Octadecadienoic acid, methyl ester, (E,E)-(Linoleic acid ester)",,no_match,unresolved_script01_no_match
602,"9-Octadecenoic acid (Z)-, methyl ester (Oleic acid ester)",,no_match,unresolved_script01_no_match
602,?- Amyrone,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,?-lactone,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,"Androst-5-ene-3,19-diol, 3-acetate, (3-beta)-",,no_match,unresolved_script01_no_match
602,"Benzene, 1-methoxy-4-(1-propenyl)-(Anise camphor)",,no_match,unresolved_script01_no_match
602,"Benzenepropanol, 4-hydroxy--methyl-, (R)- (Betuligenol4.Rhododendrol)",,no_match,unresolved_script01_no_match
602,"Hepten-3-one, 4-methyl-",,no_match,unresolved_script01_no_match
602,Kaempferol 7-O-?-d-glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,Phosphatidyl ethanolamine,,no_match,unresolved_script01_no_match
602,Phosphatidyl serine,,no_match,unresolved_script01_no_match
602,Quercetin-4?-O-?-D glucopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
602,"Silane, [[(3-beta)-gorgost-5-en-3-yl] oxy]trimethyl",,no_match,unresolved_script01_no_match
602,"Spiro[androst-5-ene-17,1'-cyclobutan]-2'-one, 3-hydroxy-, (3-beta,17-beta)-",,no_match,unresolved_script01_no_match
602,trans-Z-alphabisabolene epoxide,,no_match,unresolved_script01_no_match
603,12a-hydroxyelliptone,,no_match,unresolved_script01_no_match
603,6.7-Dimethyl-4-chromanone [4],,no_match,unresolved_script01_no_match
603,7a-O- methyldeguelol,,no_match,unresolved_script01_no_match
603,?-toxicarol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
603,maltol beta-D-glucopyranoside,,no_match,unresolved_script01_no_match
612,"(S)-7,4' -dihydroxyflavanone",,no_match,unresolved_script01_no_match
612,2-hydroxyisomucronustyrene,,no_match,unresolved_script01_no_match
612,"8-hydroxy-7,4'-dimethoxy isoflavone",,no_match,unresolved_script01_no_match
612,dalpulanone,,no_match,unresolved_script01_no_match
628,"1,6-dimethyl-9-91-metiletiliden)-5.12-dioxatricylododecan-8-one",,no_match,unresolved_script01_no_match
628,"2,4-cycloheptadien-I",,no_match,unresolved_script01_no_match
628,3-Hepten-6-ol,,no_match,unresolved_script01_no_match
628,Cyclopent-4-ene,,no_match,unresolved_script01_no_match
628,Lipifoli-1(6)en-4-ol-5-on,,no_match,unresolved_script01_no_match
628,T-muurol,,no_match,unresolved_script01_no_match
628,"benzo [1,2-b: 4,3-b'] dipiran-3,6-dion-2,2-dimethy",,no_match,unresolved_script01_no_match
628,"benzotazola-2-thiol, - siperon",,no_match,unresolved_script01_no_match
628,elemena,,no_match,unresolved_script01_no_match
628,monoterpene hydrocarbones,,no_match,unresolved_script01_no_match
628,oxygenated monoterpines,,no_match,unresolved_script01_no_match
628,oxygenated sequiterpenes,,no_match,unresolved_script01_no_match
628,second monoclinic curcumenol,,no_match,unresolved_script01_no_match
628,sequiterpene hyrocarbons,,no_match,unresolved_script01_no_match
628,trans-Sativene,,no_match,unresolved_script01_no_match
630,Artesin[sesquiterpene],,no_match,unresolved_script01_no_match
630,Tropolone,643730,CID-based,empty_smiles
632,(E)-Caryophyllene or beta caryophyllene,,no_match,unresolved_script01_no_match
632,"(E,Z)- Geranyl linalool",,no_match,unresolved_script01_no_match
632,(Z)-epi-?-Santalol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,(Z)-epi-?-Santalol acetate,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,"(Z,Z)-Farnesyl acetone",,no_match,unresolved_script01_no_match
632,"10-chlorotricyclo[4.2.1.1(2,5)] Deca-3,7-Dion-9-ol",,no_match,unresolved_script01_no_match
632,14-Hydroxy-?-cadinene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,14-hydroxy-?-Cadinene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,14-hydroxy-?-Muurolene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,7-epi-?-Eudesmol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,"8, 9-dehydro-9-formyl-cycloisolongifolene",,no_match,unresolved_script01_no_match
632,?- guariene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,?-(Z)-Curcumen-12-ol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,?-2-Carene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,?-Eudesmol acetate,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
632,Bicyclo (3.3.0) oct-1-en-3-one (Bicyclo[3.3.0]oct-1(2)-en-3-one),,no_match,unresolved_script01_no_match
632,Di-isooctyladipate,,no_match,unresolved_script01_no_match
632,Diflobenzuran,,no_match,unresolved_script01_no_match
632,"Dimethyl 1,2,5-cycloheptatriene",,no_match,unresolved_script01_no_match
632,Ethyl lenolenate,,no_match,unresolved_script01_no_match
632,"Eudesma-4,11-diene-2-ol",,no_match,unresolved_script01_no_match
632,"Fumaric acid, 2-dimethyl amino ethyl octadecyl ester",,no_match,unresolved_script01_no_match
632,Isocericenin,,no_match,unresolved_script01_no_match
632,Methyl isotridecanoate,,no_match,unresolved_script01_no_match
632,Methyl-11-methyl-dodecaonte,,no_match,unresolved_script01_no_match
632,Occidentalol acetate,,no_match,unresolved_script01_no_match
632,Phenol 4-(( dimethylamino) sulfony) methylamino,,no_match,unresolved_script01_no_match
632,"Phthalic acid, isobutyl octadecylsilane",,no_match,unresolved_script01_no_match
632,Trans- retinal,,no_match,unresolved_script01_no_match
632,ar-Dehydro-turmerone,,no_match,unresolved_script01_no_match
632,g-Elemene,,no_match,unresolved_script01_no_match
632,trans-Dihydro carvone,,no_match,unresolved_script01_no_match
632,Ò-elemene,,no_match,unresolved_script01_no_match
644,Crotocaudin,,no_match,unresolved_script01_no_match
650,"(1S,4E,6S,7R,17S)-4-ethylidene-7-hydroxy-7-(hydroxymethyl)-6-methyl-2,9-dioxa-14-azatricyclo[9.5.1.014,17]heptadec-11-ene-3,8-dione",,no_match,unresolved_script01_no_match
657,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[[(1S,17S,18S,19S)-17-hydroxy-5,7-dioxa-12-azapentacyclo[10.6.1.02,10.04,8.015,19]nonadeca-2,4(8),9,15-tetraen-18-yl]oxy]oxan-2-yl]methyl hexadecanoate",,no_match,unresolved_script01_no_match
661,2-Isopropylidencyclohexanon,,no_match,unresolved_script01_no_match
687,"1H-Cycloprop[e]azulen-4-ol,decahydro-1,1,4,7-tetramethyl-, [1aR-(1a?,4?,4a?,7?,7a?,7b?)]-",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
687,"1H-Cycloprop[e]azulene,1a,2,3,5,6,7,7a,7b-octahydro-1,1,4,7-tetramethyl-, [1aR-(1a?,7?,7a?,7b?)]-",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
687,"5-(6-hydroxy-3,7-dimethyl-2E,7-octadienyloxy)psoralen",,no_match,unresolved_script01_no_match
687,"5-(6-hydroxy-7-methoxy-3,8-dimethyl-2E-2-octenyloxy)psoralen",,no_match,unresolved_script01_no_match
687,"5-Azulenemethanol, 1,2,3,3a,4,5,6,7-octahydro-?,?,3,8-tetramethyl-, [3S-(3?,3a?,5?)]-",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
687,5-Demethyltoddannol,,no_match,unresolved_script01_no_match
687,"5-[(6?,7?-Dihydroxy-3?,7?-dimethyl-2-octenyl)oxy] psoralen",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
687,"5-[(7?,8?-Dihydroxy-3?,8?-dimethyl-2-nonadienyl)oxy] psoralen",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
687,"5-hydroxy-3,6,7,3',4'pentamethoxyflavone",,no_match,unresolved_script01_no_match
687,"7-(6-hydroxy-3,7-dimethyl-2E,7-octadienyloxy)coumarin",,no_match,unresolved_script01_no_match
687,"7-(6-hydroxy-7-methoxy-3,7-dimethyl-(2E)-2-octenyloxy)coumarine",,no_match,unresolved_script01_no_match
687,7-hydroxy-8-(2'-hydroxy-3'-methylbut-3'enyl)coumarin,,no_match,unresolved_script01_no_match
687,"8-(3-Hydroxy-2,2-dimethylpropyl)-7-methoxy-2Hchromen-2-one",,no_match,unresolved_script01_no_match
687,"8-(6,7-dihydroxy3,7-dimethyl-2E-octenyloxy)psoralen",,no_match,unresolved_script01_no_match
687,"8-(6-hydroxy-7-methoxy-3,7-dimethyl-2Eoctenyloxy)psoralen",,no_match,unresolved_script01_no_match
687,"Baiyumines A, B",,no_match,unresolved_script01_no_match
687,Buntanamine-A,,no_match,unresolved_script01_no_match
687,Buntanbismine,,no_match,unresolved_script01_no_match
687,Citropone-A,,no_match,unresolved_script01_no_match
687,Citropone-B,,no_match,unresolved_script01_no_match
687,"Columbianosides I, II",,no_match,unresolved_script01_no_match
687,E-?-Ocimene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
687,Ethyl 2-(5-methyl-5-vinyltetrahy,,no_match,unresolved_script01_no_match
687,Geibalansine,,no_match,unresolved_script01_no_match
687,Natsucitrine-II,,no_match,unresolved_script01_no_match
687,Paniculin III,,no_match,unresolved_script01_no_match
687,Prenylcitpressine,,no_match,unresolved_script01_no_match
687,bomyl acetate,,no_match,unresolved_script01_no_match
687,delta-5-Ergostenol,,no_match,unresolved_script01_no_match
687,"p-Mentha-(E)-2,8(9)-dien-1-ol",,no_match,unresolved_script01_no_match
687,trans-Epoxyocimene,,no_match,unresolved_script01_no_match
687,trans-beta-Cyrophyllene,,no_match,unresolved_script01_no_match
687,trans-epoxy-Ocimene,,no_match,unresolved_script01_no_match
697,"10, 12, 14 Nonacosatriynoic acid",,no_match,unresolved_script01_no_match
699,"(1R,4Z,9R)-4,11,11-Trimethyl-8-methylenebicyclo[7.2.0]undec-4-ene",274318321,CID-based,empty_smiles
699,7-epi-cis-Sesquisabinene hydrate,387132838,CID-based,empty_smiles
702,(-)-globilol,,no_match,unresolved_script01_no_match
702,"1,6,10-Dodecatrien-3-ol, 3,7,11-trimethyl-, (E)-/nerolidol",,no_match,unresolved_script01_no_match
702,"2,4-Diisopropenyl-1-methyl-1-vinylcyclohexane/beta elemene",,no_match,unresolved_script01_no_match
702,"4,8,12-Trimethyl-1,3(E),7(E),11-tridecatetraene",,no_match,unresolved_script01_no_match
702,"4-Isopropyl-1,6-dimethylenedecahydronaphthalene",,no_match,unresolved_script01_no_match
702,5-Isopropyl-2-methylbicyclo[3.1.0]hexan-2-ol/sabinene hydrate,,no_match,unresolved_script01_no_match
702,"6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane/beta pinene",,no_match,unresolved_script01_no_match
702,Selin-11-en-4 alpha-ol,,no_match,unresolved_script01_no_match
702,cebreuva oxide-V,,no_match,unresolved_script01_no_match
702,cebreuva oxide-VI,,no_match,unresolved_script01_no_match
702,"heptatriacontanoic acid 1, 3-dihydroxypropyl ester",,no_match,unresolved_script01_no_match
702,"heptatriacontanoic acid 2, 3-dihydroxypropyl ester",,no_match,unresolved_script01_no_match
702,"pentatriacontanoic acid1, 3-dihydroxypropyl ester",,no_match,unresolved_script01_no_match
705,1'-OH-gamma-carotene glucoside/(Carotenoids B-G),,no_match,unresolved_script01_no_match
715,Tannin,481191638,CID-based,empty_smiles
717,"(4S)-10,11-dimethoxyspiro[5-azatricyclo[6.3.1.04,12]dodeca-1(12),8,10-triene-2,4'-cyclohexa-2,5-diene]-1'-one",,no_match,unresolved_script01_no_match
717,C15H18O7.C15H16O6,,no_match,unresolved_script01_no_match
717,Methyl picrotoxate,,no_match,unresolved_script01_no_match
721,(?)-?-atlantone,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,(?)-?-bisabolene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,"1,3,6-Octatriene, 3,7-dimethyl",,no_match,unresolved_script01_no_match
721,16?-hydro-19-al-ent-kauran-17-oic acid,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,"3,4-dihydroxy-1,6-bis (3-methoxy-phenyl)-hexa-2,4-diene-1,6-dione",,no_match,unresolved_script01_no_match
721,"4H-1-Benzopyran-4-one, 2-(3,4 dimethoxyphenyl)-5-hydroxy-3,6,7-trimethoxy",,no_match,unresolved_script01_no_match
721,6?-hydroxystigmast-4-en-3-one,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-bisabolene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-cadinene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-caryophyllene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-cedrene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-elemene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-humulene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-phellandrene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-pinene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-sesquiphellandrene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-sitosterol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-terpinene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,?-terpineol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
721,"Bicyclo [2.2.1]heptane-2,3-dione, 1,7,7- trimethyl",,no_match,unresolved_script01_no_match
721,"Bicyclo [3.3.1] nonan-2-one, 9-hydroxy-, syn",,no_match,unresolved_script01_no_match
721,"Bis-(1,7-diazabicyclo [2.2.0] hept-7-YL) methane",,no_match,unresolved_script01_no_match
721,"Hexane, 1-propoxy",,no_match,unresolved_script01_no_match
721,Neoannonin,,no_match,unresolved_script01_no_match
721,"Nonane, 1,9-dibromo",,no_match,unresolved_script01_no_match
739,"(2S)-5-hydroxy-7-methoxy-6-(3-methylbut-2-enyl)-2-(3,4,5-trimethoxyphenyl)-2,3-dihydrochromen-4-one",,no_match,unresolved_script01_no_match
739,(3? -sulfo)Galbeta-Cer(d18:1/18:0(2OH)),,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
739,4-hydroxy-2-oxo-glutaric acid,,no_match,unresolved_script01_no_match
739,Artoheterophyllin F,,no_match,unresolved_script01_no_match
739,Bis (2-ethylhexyl) phthalate,,no_match,unresolved_script01_no_match
739,Cer(d14:1(4E)/20:0(2OH)),,no_match,unresolved_script01_no_match
739,Cistanoside,,no_match,unresolved_script01_no_match
739,DG(16:1(9Z)/0:0/16:1(9Z)) (d5),,no_match,unresolved_script01_no_match
739,Glutaminyl phenylalanine,,no_match,unresolved_script01_no_match
739,Isorenieratene/(Leprotene),,no_match,unresolved_script01_no_match
739,MGDG (16:0/18:1(9Z)),,no_match,unresolved_script01_no_match
739,"PA(O-16:0/17:2(9Z,12Z))",,no_match,unresolved_script01_no_match
739,"PC(14:0/20:3(5Z,8Z,11Z))",,no_match,unresolved_script01_no_match
739,PS(19:0/16:0),,no_match,unresolved_script01_no_match
739,artocarpfuranol,,no_match,unresolved_script01_no_match
739,artoheterophyllin E,,no_match,unresolved_script01_no_match
739,artoheterophyllin G,,no_match,unresolved_script01_no_match
739,artoheterophyllin I,,no_match,unresolved_script01_no_match
739,gamma.-Sitosterol,,no_match,unresolved_script01_no_match
740,"9,19-Cyclolanost-24-en-3-ol, acetate, (3beta)-",,no_match,unresolved_script01_no_match
748,"(E)-?-Farnesene(7,11-dimethyl-3-methylene-1,6,10-dodecatriene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"2,3-Dihydroxybutanoic acid 3TMS",,no_match,unresolved_script01_no_match
748,"3,4-[(2)Trimethylsiloxy]dihydro-2(3H)-furanone",,no_match,unresolved_script01_no_match
748,"3-oxo-9-O-?-d-glucosyloxy-4,6E-megastigmadien",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,3-oxo-?-ionol 9-O-?-d-glucoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,4-oxo-?-ionol 9-O-?-d-glucoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,9E-abscisic acid,,no_match,unresolved_script01_no_match
748,9E-abscisic alcohol ?-d-glucoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
