inchikey_connectivity,molregno,chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,target_chembl_id,target_pref_name,target_type,organism,standard_type,standard_relation,standard_value,standard_units,pchembl_value,doc_id,is_strict
WMBWREPUVVBILR,67987,CHEMBL297453,25004788,2274291,CHEMBL5234352,B,9,CHEMBL6065,Dihydrofolate reductase,SINGLE PROTEIN,Mycobacterium tuberculosis,IC50,=,10910.0,nM,4.96,125317,True
WMBWREPUVVBILR,67987,CHEMBL297453,25014721,2277779,CHEMBL5237969,B,9,CHEMBL2318,A disintegrin and metalloproteinase with thrombospondin motifs 4,SINGLE PROTEIN,Homo sapiens,IC50,=,100.0,nM,7.0,125401,True
WMBWREPUVVBILR,67987,CHEMBL297453,25014725,2277780,CHEMBL5237970,B,9,CHEMBL2285,A disintegrin and metalloproteinase with thrombospondin motifs 5,SINGLE PROTEIN,Homo sapiens,IC50,=,100.0,nM,7.0,125401,True
WMBWREPUVVBILR,67987,CHEMBL297453,25044212,2285096,CHEMBL5245457,B,9,CHEMBL4235,11-beta-hydroxysteroid dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,57990.0,nM,4.24,125618,True
WMBWREPUVVBILR,67987,CHEMBL297453,25044241,2285116,CHEMBL5245477,B,9,CHEMBL3746,11-beta-hydroxysteroid dehydrogenase type 2,SINGLE PROTEIN,Homo sapiens,IC50,=,20930.0,nM,4.68,125618,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064215,2290891,CHEMBL5251363,B,7,CHEMBL1907600,Cyclin-dependent kinase 5/CDK5 activator 1,PROTEIN COMPLEX,Homo sapiens,IC50,=,431.0,nM,6.37,125743,False
WMBWREPUVVBILR,67987,CHEMBL297453,25064271,2290892,CHEMBL5251364,B,9,CHEMBL4937,Casein kinase I isoform epsilon,SINGLE PROTEIN,Homo sapiens,IC50,=,365.0,nM,6.44,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064327,2290893,CHEMBL5251365,B,9,CHEMBL4224,Dual specificity protein kinase CLK1,SINGLE PROTEIN,Homo sapiens,IC50,=,71.6,nM,7.14,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064383,2290894,CHEMBL5251366,B,9,CHEMBL4225,Dual specificity protein kinase CLK2,SINGLE PROTEIN,Homo sapiens,IC50,=,1317.0,nM,5.88,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064439,2290895,CHEMBL5251367,B,9,CHEMBL4226,Dual specificity protein kinase CLK3,SINGLE PROTEIN,Homo sapiens,IC50,=,2577.0,nM,5.59,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064495,2290896,CHEMBL5251368,B,9,CHEMBL4203,Dual specificity protein kinase CLK4,SINGLE PROTEIN,Homo sapiens,IC50,=,367.7,nM,6.43,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064551,2290897,CHEMBL5251369,B,9,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,SINGLE PROTEIN,Homo sapiens,IC50,=,490.7,nM,6.31,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064607,2290898,CHEMBL5251370,B,9,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,SINGLE PROTEIN,Homo sapiens,IC50,=,713.6,nM,6.15,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064663,2290899,CHEMBL5251371,B,9,CHEMBL4376,Dual specificity tyrosine-phosphorylation-regulated kinase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,2004.0,nM,5.7,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064719,2290900,CHEMBL5251372,B,9,CHEMBL4575,Dual specificity tyrosine-phosphorylation-regulated kinase 3,SINGLE PROTEIN,Homo sapiens,IC50,=,1625.0,nM,5.79,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064775,2290901,CHEMBL5251373,B,9,CHEMBL1075115,Dual specificity tyrosine-phosphorylation-regulated kinase 4,SINGLE PROTEIN,Homo sapiens,IC50,=,5200.0,nM,5.28,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25064831,2290902,CHEMBL5251374,B,9,CHEMBL262,Glycogen synthase kinase-3 beta,SINGLE PROTEIN,Homo sapiens,IC50,=,6269.0,nM,5.2,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25065053,2290907,CHEMBL5251379,B,9,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,SINGLE PROTEIN,Homo sapiens,IC50,=,765.6,nM,6.12,125743,True
WMBWREPUVVBILR,67987,CHEMBL297453,25065429,2290918,CHEMBL5251390,T,1,CHEMBL614316,HT-22,CELL-LINE,Mus musculus,IC50,=,23800.0,nM,4.62,125743,False
WMBWREPUVVBILR,67987,CHEMBL297453,25076262,2293990,CHEMBL5254630,B,9,CHEMBL2487,Amyloid-beta precursor protein,SINGLE PROTEIN,Homo sapiens,IC50,=,180.0,nM,6.75,125818,True
WMBWREPUVVBILR,67987,CHEMBL297453,25079663,2294714,CHEMBL5255354,B,9,CHEMBL2487,Amyloid-beta precursor protein,SINGLE PROTEIN,Homo sapiens,IC50,=,140.0,nM,6.85,125870,True
WMBWREPUVVBILR,67987,CHEMBL297453,25098567,2299843,CHEMBL5260629,B,9,CHEMBL1743124,Solute carrier organic anion transporter family member 2B1,SINGLE PROTEIN,Homo sapiens,IC50,=,79600.0,nM,4.1,126086,True
WMBWREPUVVBILR,67987,CHEMBL297453,25098591,2299843,CHEMBL5260629,B,9,CHEMBL1743124,Solute carrier organic anion transporter family member 2B1,SINGLE PROTEIN,Homo sapiens,IC50,=,79432.82,nM,4.1,126086,True
WMBWREPUVVBILR,67987,CHEMBL297453,25441049,2306693,CHEMBL5316513,F,1,CHEMBL613740,Influenza A virus,ORGANISM,Influenza A virus,EC50,=,30380.0,nM,4.52,126287,False
WMBWREPUVVBILR,67987,CHEMBL297453,25441196,2306696,CHEMBL5316516,B,8,CHEMBL1169598,Polymerase acidic protein,SINGLE PROTEIN,Influenza A virus (A/Puerto Rico/8/1934(H1N1)),IC50,=,6450.0,nM,5.19,126287,True
WMBWREPUVVBILR,67987,CHEMBL297453,25495732,2320415,CHEMBL5330544,B,9,CHEMBL1841,Tyrosine-protein kinase Fyn,SINGLE PROTEIN,Homo sapiens,Kd,=,367.0,nM,6.43,126691,True
WMBWREPUVVBILR,67987,CHEMBL297453,25495733,2320416,CHEMBL5330545,B,9,CHEMBL6119,Small ribosomal subunit protein uS2,SINGLE PROTEIN,Homo sapiens,Kd,=,39.9,nM,7.4,126691,True
WMBWREPUVVBILR,67987,CHEMBL297453,25495734,2320417,CHEMBL5330546,B,8,CHEMBL1795089,Latent membrane protein 1,SINGLE PROTEIN,Human herpesvirus 4 (strain B95-8),Kd,=,360.0,nM,6.44,126691,True
WMBWREPUVVBILR,67987,CHEMBL297453,25517759,2326328,CHEMBL5336667,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,89500.0,nM,4.05,126842,False
WMBWREPUVVBILR,67987,CHEMBL297453,25848672,2427388,CHEMBL5506270,F,1,CHEMBL4303835,SARS-CoV-2,ORGANISM,Severe acute respiratory syndrome coronavirus 2,EC50,=,10000.0,nM,5.0,128882,False
WMBWREPUVVBILR,67987,CHEMBL297453,25872571,2434197,CHEMBL5513342,B,9,CHEMBL332,Interstitial collagenase,SINGLE PROTEIN,Homo sapiens,IC50,=,7900.0,nM,5.1,129015,True
WMBWREPUVVBILR,67987,CHEMBL297453,25872934,2434340,CHEMBL5513485,F,1,CHEMBL612556,PC-12,CELL-LINE,Rattus norvegicus,IC50,=,30.0,nM,7.52,129019,False
WMBWREPUVVBILR,67987,CHEMBL297453,25886998,2438268,CHEMBL5517413,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,5150.0,nM,5.29,129096,False
WMBWREPUVVBILR,67987,CHEMBL297453,25887056,2438275,CHEMBL5517420,F,1,CHEMBL4303835,SARS-CoV-2,ORGANISM,Severe acute respiratory syndrome coronavirus 2,EC50,=,35100.0,nM,4.46,129096,False
WMBWREPUVVBILR,67987,CHEMBL297453,25887135,2438294,CHEMBL5517439,F,1,CHEMBL4303835,SARS-CoV-2,ORGANISM,Severe acute respiratory syndrome coronavirus 2,EC50,=,5380.0,nM,5.27,129096,False
WMBWREPUVVBILR,67987,CHEMBL297453,25892130,2439997,CHEMBL5519765,B,9,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,SINGLE PROTEIN,Homo sapiens,IC50,=,200.0,nM,6.7,129133,True
WMBWREPUVVBILR,67987,CHEMBL297453,26136485,2492721,CHEMBL5621560,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,3800.0,nM,5.42,130593,False
WMBWREPUVVBILR,67987,CHEMBL297453,26197767,2504467,CHEMBL5638514,B,9,CHEMBL6152,Alpha-synuclein,SINGLE PROTEIN,Homo sapiens,IC50,=,2570.0,nM,5.59,130890,True
WMBWREPUVVBILR,67987,CHEMBL297453,29067684,2600845,CHEMBL6075488,B,9,CHEMBL3984,Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase,SINGLE PROTEIN,Homo sapiens,IC50,=,137.0,nM,6.86,136111,True
WMBWREPUVVBILR,67987,CHEMBL297453,29231020,2647919,CHEMBL6127956,B,9,CHEMBL4523582,Replicase polyprotein 1ab,SINGLE PROTEIN,Severe acute respiratory syndrome coronavirus 2,IC50,=,200.0,nM,6.7,137374,True
WMBWREPUVVBILR,67987,CHEMBL297453,29251275,2653976,CHEMBL6136314,F,1,CHEMBL613129,Influenza B virus,ORGANISM,Influenza B virus,EC50,=,5700.0,nM,5.24,137539,False
WMBWREPUVVBILR,67987,CHEMBL297453,29316373,2672813,CHEMBL6185438,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,61200.0,nM,4.21,138011,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,1816189,425609,CHEMBL910785,B,9,CHEMBL4150,Enoyl-acyl-carrier protein reductase,SINGLE PROTEIN,Plasmodium falciparum,IC50,=,7000.0,nM,5.16,35015,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,1816200,425611,CHEMBL910787,B,9,CHEMBL4150,Enoyl-acyl-carrier protein reductase,SINGLE PROTEIN,Plasmodium falciparum,Ki,=,3750.0,nM,5.43,35015,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,1816204,425612,CHEMBL910788,B,9,CHEMBL4150,Enoyl-acyl-carrier protein reductase,SINGLE PROTEIN,Plasmodium falciparum,Ki,=,2000.0,nM,5.7,35015,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,1816208,425613,CHEMBL910789,B,9,CHEMBL4150,Enoyl-acyl-carrier protein reductase,SINGLE PROTEIN,Plasmodium falciparum,Ki,=,17.56,nM,7.75,35015,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,2054482,458915,CHEMBL924934,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Kd,=,34000.0,nM,4.47,37939,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,2332871,547370,CHEMBL1023249,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,480.0,nM,6.32,43207,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,2554672,528248,CHEMBL979666,B,3,CHEMBL612546,Molecular identity unknown,UNKNOWN,,IC50,=,19600.0,nM,4.71,43369,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,2554673,528232,CHEMBL979650,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,3400.0,nM,5.47,43369,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,6182990,744866,CHEMBL1772887,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,16400.0,nM,4.79,57467,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,6183023,744866,CHEMBL1772887,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,16400.0,nM,4.79,57467,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,8059218,808092,CHEMBL1961243,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,16500.0,nM,4.78,61347,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,8059239,808093,CHEMBL1961244,F,3,CHEMBL613712,Radical scavenging activity,UNKNOWN,,IC50,=,16200.0,nM,4.79,61347,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,12591438,932819,CHEMBL3071784,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,8000.0,nM,5.1,71534,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,17967901,1646373,CHEMBL3995429,F,0,CHEMBL2362975,No relevant target,NO TARGET,,IC50,=,23600.0,nM,4.63,103748,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,17967932,1646374,CHEMBL3995430,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,83800.0,nM,4.08,103748,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,19371550,1922155,CHEMBL4425000,B,9,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,35700.0,nM,4.45,114002,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,19491416,1936797,CHEMBL4482621,B,9,CHEMBL2362978,DNA repair protein RAD52 homolog,SINGLE PROTEIN,Homo sapiens,IC50,=,1800.0,nM,5.75,114717,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,19491442,1936798,CHEMBL4482622,B,9,CHEMBL2362978,DNA repair protein RAD52 homolog,SINGLE PROTEIN,Homo sapiens,IC50,=,1600.0,nM,5.8,114717,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,19491445,1936799,CHEMBL4482623,B,9,CHEMBL2362978,DNA repair protein RAD52 homolog,SINGLE PROTEIN,Homo sapiens,IC50,=,4900.0,nM,5.31,114717,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,19491457,1936800,CHEMBL4482624,B,9,CHEMBL2362978,DNA repair protein RAD52 homolog,SINGLE PROTEIN,Homo sapiens,IC50,=,4800.0,nM,5.32,114717,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,22754634,2045852,CHEMBL4700551,B,9,CHEMBL6152,Alpha-synuclein,SINGLE PROTEIN,Homo sapiens,IC50,=,10600.0,nM,4.97,118331,True
XMOCLSLCDHWDHP,68102,CHEMBL47386,22793281,2055188,CHEMBL4710189,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,3300.0,nM,5.48,118645,False
XMOCLSLCDHWDHP,68102,CHEMBL47386,26020650,2475603,CHEMBL5580096,B,9,CHEMBL6152,Alpha-synuclein,SINGLE PROTEIN,Homo sapiens,IC50,=,2580.0,nM,5.59,130023,True
HPNSFSBZBAHARI,68396,CHEMBL866,39949,89798,CHEMBL698516,B,8,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,Ki,=,40.0,nM,7.4,16819,True
HPNSFSBZBAHARI,68396,CHEMBL866,39950,89939,CHEMBL699565,B,8,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,Ki,=,10.0,nM,8.0,16819,True
HPNSFSBZBAHARI,68396,CHEMBL866,39951,92802,CHEMBL703980,F,1,CHEMBL385,K562,CELL-LINE,Homo sapiens,Ki,=,300.0,nM,6.52,16819,False
HPNSFSBZBAHARI,68396,CHEMBL866,92923,89938,CHEMBL699564,B,8,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,Ki,=,6.0,nM,8.22,14814,True
HPNSFSBZBAHARI,68396,CHEMBL866,92924,92360,CHEMBL701576,F,1,CHEMBL385,K562,CELL-LINE,Homo sapiens,IC50,=,80.0,nM,7.1,14814,False
HPNSFSBZBAHARI,68396,CHEMBL866,92925,89797,CHEMBL698515,B,8,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,Ki,=,33.0,nM,7.48,14814,True
HPNSFSBZBAHARI,68396,CHEMBL866,104732,89812,CHEMBL697550,B,8,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,14.0,nM,7.85,16423,True
HPNSFSBZBAHARI,68396,CHEMBL866,104733,42954,CHEMBL655536,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,340.0,nM,6.47,16423,False
HPNSFSBZBAHARI,68396,CHEMBL866,247761,43726,CHEMBL653781,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,390.0,nM,6.41,6074,False
HPNSFSBZBAHARI,68396,CHEMBL866,247762,152711,CHEMBL756825,F,0,CHEMBL612558,ADMET,ADMET,,IC50,=,600.0,nM,6.22,6074,False
HPNSFSBZBAHARI,68396,CHEMBL866,490698,89796,CHEMBL698514,B,8,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,55.0,nM,7.26,6073,True
HPNSFSBZBAHARI,68396,CHEMBL866,490700,43721,CHEMBL653611,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,390.0,nM,6.41,6073,False
HPNSFSBZBAHARI,68396,CHEMBL866,542727,89931,CHEMBL699557,B,8,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,15.0,nM,7.82,4955,True
HPNSFSBZBAHARI,68396,CHEMBL866,542728,207612,CHEMBL812201,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,390.0,nM,6.41,4955,False
HPNSFSBZBAHARI,68396,CHEMBL866,751420,43539,CHEMBL656270,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,340.0,nM,6.47,5866,False
HPNSFSBZBAHARI,68396,CHEMBL866,806823,192641,CHEMBL798773,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,IC50,=,1000.0,nM,6.0,6478,False
HPNSFSBZBAHARI,68396,CHEMBL866,829301,88591,CHEMBL699983,B,4,CHEMBL2111369,Inosine-5'-monophosphate dehydrogenase (IMPDH),PROTEIN FAMILY,Homo sapiens,IC50,=,20000.0,nM,4.7,5509,False
HPNSFSBZBAHARI,68396,CHEMBL866,842248,5771,CHEMBL620429,F,1,CHEMBL392,A549,CELL-LINE,Homo sapiens,IC50,=,400.0,nM,6.4,1590,False
HPNSFSBZBAHARI,68396,CHEMBL866,842249,81117,CHEMBL692889,F,1,CHEMBL384,HT-29,CELL-LINE,Homo sapiens,IC50,=,900.0,nM,6.05,1590,False
HPNSFSBZBAHARI,68396,CHEMBL866,842250,100791,CHEMBL710323,F,1,CHEMBL387,MCF7,CELL-LINE,Homo sapiens,IC50,=,500.0,nM,6.3,1590,False
HPNSFSBZBAHARI,68396,CHEMBL866,842251,154434,CHEMBL756491,F,1,CHEMBL614241,PSN1,CELL-LINE,Homo sapiens,IC50,=,700.0,nM,6.16,1590,False
HPNSFSBZBAHARI,68396,CHEMBL866,842253,43702,CHEMBL653678,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,900.0,nM,6.05,1590,False
HPNSFSBZBAHARI,68396,CHEMBL866,928727,87659,CHEMBL698232,F,0,CHEMBL612558,ADMET,ADMET,,IC50,=,60.0,nM,7.22,10455,False
HPNSFSBZBAHARI,68396,CHEMBL866,928728,87660,CHEMBL698233,F,0,CHEMBL612558,ADMET,ADMET,,IC50,=,20.0,nM,7.7,10455,False
HPNSFSBZBAHARI,68396,CHEMBL866,928729,87661,CHEMBL698234,F,0,CHEMBL612558,ADMET,ADMET,,IC50,=,60.0,nM,7.22,10455,False
HPNSFSBZBAHARI,68396,CHEMBL866,928730,89676,CHEMBL697169,B,9,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,20.0,nM,7.7,10455,True
HPNSFSBZBAHARI,68396,CHEMBL866,975091,207613,CHEMBL812202,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,390.0,nM,6.41,5131,False
HPNSFSBZBAHARI,68396,CHEMBL866,1090055,80939,CHEMBL690843,F,1,CHEMBL384,HT-29,CELL-LINE,Homo sapiens,IC50,=,400.0,nM,6.4,13370,False
HPNSFSBZBAHARI,68396,CHEMBL866,1102421,89806,CHEMBL698524,B,8,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,25.1,nM,7.6,13647,True
HPNSFSBZBAHARI,68396,CHEMBL866,1102422,89807,CHEMBL698525,B,8,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,24.8,nM,7.61,13647,True
HPNSFSBZBAHARI,68396,CHEMBL866,1102423,87029,CHEMBL698372,F,1,CHEMBL372,Homo sapiens,ORGANISM,Homo sapiens,IC50,=,58.0,nM,7.24,13647,False
HPNSFSBZBAHARI,68396,CHEMBL866,1299700,207742,CHEMBL809691,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,390.0,nM,6.41,5123,False
HPNSFSBZBAHARI,68396,CHEMBL866,1692355,337557,CHEMBL861572,F,1,CHEMBL613730,West Nile virus,ORGANISM,West Nile virus,EC50,=,1400.0,nM,5.85,30793,False
HPNSFSBZBAHARI,68396,CHEMBL866,1692455,337560,CHEMBL868351,F,1,CHEMBL613730,West Nile virus,ORGANISM,West Nile virus,EC50,=,40.0,nM,7.4,30793,False
HPNSFSBZBAHARI,68396,CHEMBL866,1692526,337563,CHEMBL868354,F,1,CHEMBL614527,BHK-21,CELL-LINE,Mesocricetus auratus,EC50,=,40.0,nM,7.4,30793,False
HPNSFSBZBAHARI,68396,CHEMBL866,1692531,337564,CHEMBL868355,F,1,CHEMBL391,Vero,CELL-LINE,Chlorocebus sabaeus,EC50,=,80.0,nM,7.1,30793,False
HPNSFSBZBAHARI,68396,CHEMBL866,1711400,352060,CHEMBL868978,F,1,CHEMBL613979,HUVEC,CELL-LINE,Homo sapiens,IC50,=,99.2,nM,7.0,31099,False
HPNSFSBZBAHARI,68396,CHEMBL866,1711401,352061,CHEMBL868979,F,1,CHEMBL397,Jurkat,CELL-LINE,Homo sapiens,IC50,=,128.0,nM,6.89,31099,False
HPNSFSBZBAHARI,68396,CHEMBL866,1747048,371820,CHEMBL865551,B,9,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,32.0,nM,7.5,31397,True
HPNSFSBZBAHARI,68396,CHEMBL866,1747049,371821,CHEMBL865552,B,9,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,11.0,nM,7.96,31397,True
HPNSFSBZBAHARI,68396,CHEMBL866,1909599,440066,CHEMBL889231,B,9,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,16.0,nM,7.8,36138,True
HPNSFSBZBAHARI,68396,CHEMBL866,1909613,440065,CHEMBL889230,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,540.0,nM,6.27,36138,False
HPNSFSBZBAHARI,68396,CHEMBL866,1909627,440067,CHEMBL890378,F,1,CHEMBL613107,PBMC,CELL-LINE,Homo sapiens,IC50,=,130.0,nM,6.89,36138,False
HPNSFSBZBAHARI,68396,CHEMBL866,2001019,451378,CHEMBL901581,B,9,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,Ki,=,7.0,nM,8.15,37184,True
HPNSFSBZBAHARI,68396,CHEMBL866,2001054,451382,CHEMBL901585,F,1,CHEMBL385,K562,CELL-LINE,Homo sapiens,IC50,=,7700.0,nM,5.11,37184,False
HPNSFSBZBAHARI,68396,CHEMBL866,2008240,452400,CHEMBL902636,F,1,CHEMBL385,K562,CELL-LINE,Homo sapiens,IC50,=,7700.0,nM,5.11,37265,False
HPNSFSBZBAHARI,68396,CHEMBL866,2165522,479675,CHEMBL935518,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,1000.0,nM,6.0,39521,False
HPNSFSBZBAHARI,68396,CHEMBL866,2200412,508794,CHEMBL997062,F,1,CHEMBL613966,dengue virus type 2,ORGANISM,dengue virus type 2,EC50,=,5700.0,nM,5.24,42487,False
HPNSFSBZBAHARI,68396,CHEMBL866,2259932,496849,CHEMBL998518,F,1,CHEMBL385,K562,CELL-LINE,Homo sapiens,IC50,=,7700.0,nM,5.11,45816,False
HPNSFSBZBAHARI,68396,CHEMBL866,2602130,540533,CHEMBL1033985,F,1,CHEMBL612672,Cowpox virus,ORGANISM,Cowpox virus,IC50,=,3200.0,nM,5.5,46650,False
HPNSFSBZBAHARI,68396,CHEMBL866,2908613,587455,CHEMBL1042176,F,1,CHEMBL366,Candida albicans,ORGANISM,Candida albicans,IC50,=,8000.0,nM,5.1,48334,False
HPNSFSBZBAHARI,68396,CHEMBL866,2908614,587456,CHEMBL1042177,F,1,CHEMBL365,Cryptococcus neoformans,ORGANISM,Cryptococcus neoformans,IC50,=,15000.0,nM,4.82,48334,False
HPNSFSBZBAHARI,68396,CHEMBL866,2914550,587661,CHEMBL1049231,F,1,CHEMBL612679,Respiratory syncytial virus,ORGANISM,Respiratory syncytial virus,EC50,=,600.0,nM,6.22,48389,False
HPNSFSBZBAHARI,68396,CHEMBL866,3263013,623657,CHEMBL1107219,F,1,CHEMBL612679,Respiratory syncytial virus,ORGANISM,Respiratory syncytial virus,EC50,=,600.0,nM,6.22,50837,False
HPNSFSBZBAHARI,68396,CHEMBL866,3369548,643261,CHEMBL1177193,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,62000.0,nM,4.21,51837,False
HPNSFSBZBAHARI,68396,CHEMBL866,3596372,686242,CHEMBL1292998,F,1,CHEMBL385,K562,CELL-LINE,Homo sapiens,IC50,=,190.0,nM,6.72,53988,False
HPNSFSBZBAHARI,68396,CHEMBL866,3596387,686240,CHEMBL1292996,B,9,CHEMBL2002,Inosine-5'-monophosphate dehydrogenase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,12.0,nM,7.92,53988,True
HPNSFSBZBAHARI,68396,CHEMBL866,3596393,686239,CHEMBL1292995,B,9,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,19.0,nM,7.72,53988,True
HPNSFSBZBAHARI,68396,CHEMBL866,3684225,688469,CHEMBL1613869,F,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,10153.0,nM,4.99,51887,False
HPNSFSBZBAHARI,68396,CHEMBL866,4108381,688233,CHEMBL1614453,F,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,10862.0,nM,4.96,51887,False
HPNSFSBZBAHARI,68396,CHEMBL866,4401084,688181,CHEMBL1614307,F,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,1643.0,nM,5.78,51887,False
HPNSFSBZBAHARI,68396,CHEMBL866,4966078,688644,CHEMBL1614137,F,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,8195.0,nM,5.09,51887,False
HPNSFSBZBAHARI,68396,CHEMBL866,5008893,688623,CHEMBL1614090,F,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,116.0,nM,6.94,51887,False
